Parent	Child	EdgeType
subsystem585	subsystem385	Child-Parent
subsystem585	subsystem386	Child-Parent
subsystem585	subsystem389	Child-Parent
subsystem586	subsystem394	Child-Parent
subsystem586	subsystem395	Child-Parent
subsystem586	subsystem400	Child-Parent
subsystem587	subsystem397	Child-Parent
subsystem587	subsystem561	Child-Parent
subsystem588	subsystem512	Child-Parent
subsystem588	subsystem559	Child-Parent
subsystem588	subsystem576	Child-Parent
subsystem589	subsystem519	Child-Parent
subsystem589	subsystem577	Child-Parent
subsystem59	subsystem44	Child-Parent
subsystem59	subsystem45	Child-Parent
subsystem590	subsystem580	Child-Parent
subsystem590	subsystem581	Child-Parent
subsystem591	subsystem574	Child-Parent
subsystem591	subsystem580	Child-Parent
subsystem592	subsystem31	Child-Parent
subsystem592	subsystem571	Child-Parent
subsystem593	subsystem31	Child-Parent
subsystem593	subsystem512	Child-Parent
subsystem593	subsystem559	Child-Parent
subsystem593	subsystem576	Child-Parent
subsystem61	subsystem52	Child-Parent
subsystem62	subsystem43	Child-Parent
subsystem62	subsystem53	Child-Parent
subsystem621	subsystem596	Child-Parent
subsystem623	subsystem595	Child-Parent
subsystem624	subsystem602	Child-Parent
subsystem626	subsystem613	Child-Parent
subsystem629	subsystem612	Child-Parent
subsystem63	subsystem48	Child-Parent
subsystem635	subsystem607	Child-Parent
subsystem636	subsystem605	Child-Parent
subsystem636	subsystem606	Child-Parent
subsystem637	subsystem623	Child-Parent
subsystem638	subsystem615	Child-Parent
subsystem639	subsystem619	Child-Parent
subsystem64	subsystem44	Child-Parent
subsystem64	subsystem45	Child-Parent
subsystem640	subsystem614	Child-Parent
subsystem641	subsystem598	Child-Parent
subsystem641	subsystem604	Child-Parent
subsystem642	subsystem604	Child-Parent
subsystem642	subsystem627	Child-Parent
subsystem643	subsystem629	Child-Parent
subsystem644	subsystem621	Child-Parent
subsystem645	subsystem616	Child-Parent
subsystem646	subsystem601	Child-Parent
subsystem647	subsystem597	Child-Parent
subsystem647	subsystem618	Child-Parent
subsystem648	subsystem624	Child-Parent
subsystem648	subsystem625	Child-Parent
subsystem649	subsystem601	Child-Parent
subsystem649	subsystem620	Child-Parent
subsystem65	subsystem44	Child-Parent
subsystem65	subsystem45	Child-Parent
subsystem650	subsystem601	Child-Parent
subsystem650	subsystem608	Child-Parent
subsystem651	subsystem597	Child-Parent
subsystem651	subsystem600	Child-Parent
subsystem652	subsystem594	Child-Parent
subsystem652	subsystem610	Child-Parent
subsystem653	subsystem626	Child-Parent
subsystem653	subsystem640	Child-Parent
subsystem654	subsystem633	Child-Parent
subsystem654	subsystem635	Child-Parent
subsystem655	subsystem634	Child-Parent
subsystem655	subsystem638	Child-Parent
subsystem656	subsystem637	Child-Parent
subsystem656	subsystem650	Child-Parent
subsystem657	subsystem642	Child-Parent
subsystem657	subsystem647	Child-Parent
subsystem658	subsystem594	Child-Parent
subsystem659	subsystem617	Child-Parent
subsystem659	subsystem645	Child-Parent
subsystem66	subsystem48	Child-Parent
subsystem660	subsystem631	Child-Parent
subsystem660	subsystem643	Child-Parent
subsystem661	subsystem641	Child-Parent
subsystem661	subsystem646	Child-Parent
subsystem662	subsystem609	Child-Parent
subsystem662	subsystem617	Child-Parent
subsystem663	subsystem593	Child-Parent
subsystem663	subsystem661	Child-Parent
subsystem664	subsystem603	Child-Parent
subsystem664	subsystem662	Child-Parent
subsystem665	subsystem13	Child-Parent
subsystem665	subsystem632	Child-Parent
subsystem666	subsystem603	Child-Parent
subsystem666	subsystem659	Child-Parent
subsystem667	subsystem593	Child-Parent
subsystem667	subsystem632	Child-Parent
subsystem668	subsystem611	Child-Parent
subsystem668	subsystem648	Child-Parent
subsystem669	subsystem622	Child-Parent
subsystem669	subsystem630	Child-Parent
subsystem670	subsystem649	Child-Parent
subsystem670	subsystem655	Child-Parent
subsystem671	subsystem599	Child-Parent
subsystem671	subsystem630	Child-Parent
subsystem672	subsystem639	Child-Parent
subsystem672	subsystem644	Child-Parent
subsystem673	subsystem651	Child-Parent
subsystem673	subsystem654	Child-Parent
subsystem674	subsystem660	Child-Parent
subsystem674	subsystem664	Child-Parent
subsystem675	subsystem636	Child-Parent
subsystem675	subsystem651	Child-Parent
subsystem676	subsystem628	Child-Parent
subsystem676	subsystem665	Child-Parent
subsystem677	subsystem656	Child-Parent
subsystem677	subsystem657	Child-Parent
subsystem678	subsystem668	Child-Parent
subsystem678	subsystem675	Child-Parent
subsystem679	subsystem652	Child-Parent
subsystem679	subsystem669	Child-Parent
subsystem680	subsystem653	Child-Parent
subsystem680	subsystem663	Child-Parent
subsystem681	subsystem653	Child-Parent
subsystem681	subsystem670	Child-Parent
subsystem682	subsystem666	Child-Parent
subsystem682	subsystem676	Child-Parent
subsystem683	subsystem672	Child-Parent
subsystem683	subsystem677	Child-Parent
subsystem684	subsystem674	Child-Parent
subsystem684	subsystem676	Child-Parent
subsystem685	subsystem680	Child-Parent
subsystem685	subsystem683	Child-Parent
subsystem686	subsystem679	Child-Parent
subsystem686	subsystem683	Child-Parent
subsystem687	subsystem680	Child-Parent
subsystem687	subsystem684	Child-Parent
subsystem688	subsystem658	Child-Parent
subsystem688	subsystem671	Child-Parent
subsystem688	subsystem678	Child-Parent
subsystem688	subsystem681	Child-Parent
subsystem689	subsystem673	Child-Parent
subsystem689	subsystem687	Child-Parent
subsystem69	subsystem60	Child-Parent
subsystem69	subsystem61	Child-Parent
subsystem690	subsystem658	Child-Parent
subsystem690	subsystem673	Child-Parent
subsystem690	subsystem687	Child-Parent
subsystem691	subsystem671	Child-Parent
subsystem691	subsystem678	Child-Parent
subsystem691	subsystem681	Child-Parent
subsystem692	subsystem587	Child-Parent
subsystem692	subsystem592	Child-Parent
subsystem693	subsystem667	Child-Parent
subsystem693	subsystem682	Child-Parent
subsystem693	subsystem686	Child-Parent
subsystem694	subsystem685	Child-Parent
subsystem694	subsystem691	Child-Parent
subsystem695	subsystem667	Child-Parent
subsystem695	subsystem682	Child-Parent
subsystem695	subsystem686	Child-Parent
subsystem695	subsystem691	Child-Parent
subsystem696	subsystem685	Child-Parent
subsystem696	subsystem688	Child-Parent
subsystem697	subsystem583	Child-Parent
subsystem697	subsystem587	Child-Parent
subsystem698	subsystem134	Child-Parent
subsystem698	subsystem584	Child-Parent
subsystem699	subsystem575	Child-Parent
subsystem699	subsystem586	Child-Parent
subsystem700	subsystem579	Child-Parent
subsystem700	subsystem692	Child-Parent
subsystem701	subsystem582	Child-Parent
subsystem701	subsystem697	Child-Parent
subsystem702	subsystem689	Child-Parent
subsystem702	subsystem693	Child-Parent
subsystem702	subsystem696	Child-Parent
subsystem703	subsystem690	Child-Parent
subsystem703	subsystem695	Child-Parent
subsystem704	subsystem689	Child-Parent
subsystem704	subsystem693	Child-Parent
subsystem705	subsystem690	Child-Parent
subsystem705	subsystem695	Child-Parent
subsystem705	subsystem696	Child-Parent
subsystem706	subsystem689	Child-Parent
subsystem706	subsystem696	Child-Parent
subsystem707	subsystem693	Child-Parent
subsystem707	subsystem694	Child-Parent
subsystem708	subsystem689	Child-Parent
subsystem708	subsystem694	Child-Parent
subsystem709	subsystem693	Child-Parent
subsystem709	subsystem696	Child-Parent
subsystem710	subsystem689	Child-Parent
subsystem710	subsystem693	Child-Parent
subsystem710	subsystem694	Child-Parent
subsystem711	subsystem572	Child-Parent
subsystem711	subsystem586	Child-Parent
subsystem712	subsystem272	Child-Parent
subsystem712	subsystem591	Child-Parent
subsystem713	subsystem449	Child-Parent
subsystem713	subsystem710	Child-Parent
subsystem714	subsystem573	Child-Parent
subsystem714	subsystem698	Child-Parent
subsystem715	subsystem585	Child-Parent
subsystem715	subsystem711	Child-Parent
subsystem716	subsystem702	Child-Parent
subsystem716	subsystem704	Child-Parent
subsystem717	subsystem708	Child-Parent
subsystem717	subsystem709	Child-Parent
subsystem718	subsystem704	Child-Parent
subsystem718	subsystem705	Child-Parent
subsystem719	subsystem699	Child-Parent
subsystem719	subsystem704	Child-Parent
subsystem720	subsystem449	Child-Parent
subsystem720	subsystem573	Child-Parent
subsystem720	subsystem710	Child-Parent
subsystem721	subsystem34	Child-Parent
subsystem721	subsystem149	Child-Parent
subsystem721	subsystem715	Child-Parent
subsystem722	subsystem589	Child-Parent
subsystem722	subsystem712	Child-Parent
subsystem723	subsystem701	Child-Parent
subsystem723	subsystem714	Child-Parent
subsystem724	subsystem703	Child-Parent
subsystem724	subsystem706	Child-Parent
subsystem725	subsystem718	Child-Parent
subsystem725	subsystem719	Child-Parent
subsystem726	subsystem703	Child-Parent
subsystem726	subsystem716	Child-Parent
subsystem727	subsystem589	Child-Parent
subsystem727	subsystem718	Child-Parent
subsystem727	subsystem719	Child-Parent
subsystem728	subsystem590	Child-Parent
subsystem728	subsystem720	Child-Parent
subsystem729	subsystem700	Child-Parent
subsystem729	subsystem707	Child-Parent
subsystem729	subsystem713	Child-Parent
subsystem729	subsystem722	Child-Parent
subsystem729	subsystem724	Child-Parent
subsystem729	subsystem725	Child-Parent
subsystem730	subsystem721	Child-Parent
subsystem730	subsystem723	Child-Parent
subsystem730	subsystem726	Child-Parent
subsystem731	subsystem717	Child-Parent
subsystem731	subsystem720	Child-Parent
subsystem732	subsystem265	Child-Parent
subsystem732	subsystem562	Child-Parent
subsystem732	subsystem588	Child-Parent
subsystem732	subsystem727	Child-Parent
subsystem732	subsystem728	Child-Parent
subsystem732	subsystem729	Child-Parent
subsystem732	subsystem731	Child-Parent
subsystem88	subsystem69	Child-Parent
subsystem88	subsystem70	Child-Parent
subsystem89	subsystem71	Child-Parent
subsystem89	subsystem72	Child-Parent
subsystem90	subsystem80	Child-Parent
subsystem90	subsystem81	Child-Parent
subsystem91	subsystem72	Child-Parent
subsystem91	subsystem73	Child-Parent
subsystem92	subsystem68	Child-Parent
subsystem92	subsystem69	Child-Parent
subsystem96	subsystem55	Child-Parent
subsystem96	subsystem56	Child-Parent
subsystem97	subsystem57	Child-Parent
subsystem97	subsystem58	Child-Parent
subsystem98	subsystem59	Child-Parent
subsystem98	subsystem65	Child-Parent
subsystem99	subsystem62	Child-Parent
subsystem99	subsystem63	Child-Parent
subsystem104	ABL1	Gene-Term
subsystem353	ACD	Gene-Term
subsystem344	ACTL6A	Gene-Term
subsystem306	ACTR5	Gene-Term
subsystem334	ACTR8	Gene-Term
subsystem229	ALKBH1	Gene-Term
subsystem226	ALKBH1	Gene-Term
subsystem0	ALKBH2	Gene-Term
subsystem17	ALKBH2	Gene-Term
subsystem0	ALKBH3	Gene-Term
subsystem563	AMN1	Gene-Term
subsystem142	ANKRD28	Gene-Term
subsystem162	ANKRD44	Gene-Term
subsystem154	ANKRD44	Gene-Term
subsystem153	ANKRD52	Gene-Term
subsystem1	APEX1	Gene-Term
subsystem1	APEX2	Gene-Term
subsystem414	APITD1	Gene-Term
subsystem417	APITD1	Gene-Term
subsystem237	APLF	Gene-Term
subsystem239	APLF	Gene-Term
subsystem230	APLF	Gene-Term
subsystem241	APLF	Gene-Term
subsystem245	APLF	Gene-Term
subsystem233	APLF	Gene-Term
subsystem243	APLF	Gene-Term
subsystem249	APLF	Gene-Term
subsystem247	APLF	Gene-Term
subsystem235	APLF	Gene-Term
subsystem229	APTX	Gene-Term
subsystem227	APTX	Gene-Term
subsystem321	ARID1A	Gene-Term
subsystem322	ARID1B	Gene-Term
subsystem336	ARID2	Gene-Term
subsystem608	ASF1A	Gene-Term
subsystem594	ASF1B	Gene-Term
subsystem631	ATF2	Gene-Term
subsystem128	ATM	Gene-Term
subsystem129	ATR	Gene-Term
subsystem130	ATRIP	Gene-Term
subsystem337	ATRX	Gene-Term
subsystem644	ATXN3	Gene-Term
subsystem595	BAP1	Gene-Term
subsystem393	BARD1	Gene-Term
subsystem323	BAZ1A	Gene-Term
subsystem610	BAZ1B	Gene-Term
subsystem596	BAZ1B	Gene-Term
subsystem638	BCAS2	Gene-Term
subsystem324	BLM	Gene-Term
subsystem105	BRCA1	Gene-Term
subsystem415	BRCA2	Gene-Term
subsystem570	BRCC3	Gene-Term
subsystem325	BRD7	Gene-Term
subsystem408	BRE	Gene-Term
subsystem409	BRIP1	Gene-Term
subsystem611	BTG2	Gene-Term
subsystem394	CCDC98	Gene-Term
subsystem161	CCNA1	Gene-Term
subsystem564	CCNA2	Gene-Term
subsystem155	CCNB1	Gene-Term
subsystem563	CCNB2	Gene-Term
subsystem571	CCNB3	Gene-Term
subsystem578	CCNB3	Gene-Term
subsystem106	CCND1	Gene-Term
subsystem131	CCND2	Gene-Term
subsystem128	CCND3	Gene-Term
subsystem106	CCNE1	Gene-Term
subsystem2	CCNH	Gene-Term
subsystem612	CCNO	Gene-Term
subsystem93	CDC25A	Gene-Term
subsystem3	CDC25B	Gene-Term
subsystem597	CDC5L	Gene-Term
subsystem116	CDK2	Gene-Term
subsystem94	CDK4	Gene-Term
subsystem455	CDK7	Gene-Term
subsystem116	CDKN1A	Gene-Term
subsystem94	CDKN2A	Gene-Term
subsystem155	CDKN2D	Gene-Term
subsystem161	CDKN2D	Gene-Term
subsystem74	CETN2	Gene-Term
subsystem78	CETN2	Gene-Term
subsystem76	CETN2	Gene-Term
subsystem86	CETN2	Gene-Term
subsystem80	CETN2	Gene-Term
subsystem72	CETN2	Gene-Term
subsystem84	CETN2	Gene-Term
subsystem70	CETN2	Gene-Term
subsystem82	CETN2	Gene-Term
subsystem67	CETN2	Gene-Term
subsystem598	CHAF1A	Gene-Term
subsystem130	CHEK1	Gene-Term
subsystem131	CHEK2	Gene-Term
subsystem354	CHRAC1	Gene-Term
subsystem624	CIB1	Gene-Term
subsystem645	CLK2	Gene-Term
subsystem104	CLSPN	Gene-Term
subsystem613	CNOT7	Gene-Term
subsystem107	COPS2	Gene-Term
subsystem95	COPS3	Gene-Term
subsystem103	COPS3	Gene-Term
subsystem95	COPS4	Gene-Term
subsystem108	COPS5	Gene-Term
subsystem107	COPS6	Gene-Term
subsystem108	COPS7A	Gene-Term
subsystem103	COPS7B	Gene-Term
subsystem109	COPS8	Gene-Term
subsystem4	CRY1	Gene-Term
subsystem4	CRY2	Gene-Term
subsystem614	CSNK1D	Gene-Term
subsystem599	CSNK1E	Gene-Term
subsystem307	CTC1	Gene-Term
subsystem456	CUL3	Gene-Term
subsystem87	CUL4A	Gene-Term
subsystem74	CUL4A	Gene-Term
subsystem78	CUL4A	Gene-Term
subsystem85	CUL4A	Gene-Term
subsystem76	CUL4A	Gene-Term
subsystem80	CUL4A	Gene-Term
subsystem72	CUL4A	Gene-Term
subsystem70	CUL4A	Gene-Term
subsystem82	CUL4A	Gene-Term
subsystem67	CUL4A	Gene-Term
subsystem483	CUL5	Gene-Term
subsystem481	CUL5	Gene-Term
subsystem326	DAXX	Gene-Term
subsystem646	DCLRE1A	Gene-Term
subsystem355	DCLRE1B	Gene-Term
subsystem284	DCLRE1C	Gene-Term
subsystem291	DCLRE1C	Gene-Term
subsystem289	DCLRE1C	Gene-Term
subsystem287	DCLRE1C	Gene-Term
subsystem77	DDB1	Gene-Term
subsystem74	DDB1	Gene-Term
subsystem83	DDB1	Gene-Term
subsystem81	DDB1	Gene-Term
subsystem79	DDB1	Gene-Term
subsystem86	DDB1	Gene-Term
subsystem72	DDB1	Gene-Term
subsystem84	DDB1	Gene-Term
subsystem70	DDB1	Gene-Term
subsystem67	DDB1	Gene-Term
subsystem83	DDB2	Gene-Term
subsystem78	DDB2	Gene-Term
subsystem81	DDB2	Gene-Term
subsystem76	DDB2	Gene-Term
subsystem86	DDB2	Gene-Term
subsystem75	DDB2	Gene-Term
subsystem84	DDB2	Gene-Term
subsystem70	DDB2	Gene-Term
subsystem73	DDB2	Gene-Term
subsystem67	DDB2	Gene-Term
subsystem600	DDX11	Gene-Term
subsystem609	DDX11	Gene-Term
subsystem327	DKC1	Gene-Term
subsystem601	DLGAP5	Gene-Term
subsystem608	DMC1	Gene-Term
subsystem602	DMC1	Gene-Term
subsystem395	DNA2	Gene-Term
subsystem600	DNMT1	Gene-Term
subsystem288	DNTT	Gene-Term
subsystem291	DNTT	Gene-Term
subsystem285	DNTT	Gene-Term
subsystem289	DNTT	Gene-Term
subsystem52	DUT	Gene-Term
subsystem536	EID3	Gene-Term
subsystem526	EME1	Gene-Term
subsystem537	EME2	Gene-Term
subsystem457	ERCC1	Gene-Term
subsystem450	ERCC2	Gene-Term
subsystem487	ERCC3	Gene-Term
subsystem469	ERCC4	Gene-Term
subsystem464	ERCC5	Gene-Term
subsystem465	ERCC6	Gene-Term
subsystem457	ERCC6	Gene-Term
subsystem464	ERCC6	Gene-Term
subsystem473	ERCC8	Gene-Term
subsystem474	ERCC8	Gene-Term
subsystem18	EXO1	Gene-Term
subsystem162	EYA3	Gene-Term
subsystem396	FAAP100	Gene-Term
subsystem393	FAAP24	Gene-Term
subsystem142	FAM175A	Gene-Term
subsystem152	FAM175A	Gene-Term
subsystem153	FAM175A	Gene-Term
subsystem408	FAN1	Gene-Term
subsystem409	FANCA	Gene-Term
subsystem410	FANCB	Gene-Term
subsystem416	FANCC	Gene-Term
subsystem414	FANCD2	Gene-Term
subsystem418	FANCE	Gene-Term
subsystem397	FANCG	Gene-Term
subsystem419	FANCI	Gene-Term
subsystem396	FANCL	Gene-Term
subsystem424	FANCM	Gene-Term
subsystem615	FBXO18	Gene-Term
subsystem117	FEN1	Gene-Term
subsystem110	GADD45A	Gene-Term
subsystem93	GADD45G	Gene-Term
subsystem338	GAR1	Gene-Term
subsystem532	GEN1	Gene-Term
subsystem109	GPS1	Gene-Term
subsystem477	GTF2H1	Gene-Term
subsystem458	GTF2H2	Gene-Term
subsystem478	GTF2H3	Gene-Term
subsystem463	GTF2H4	Gene-Term
subsystem459	GTF2H4	Gene-Term
subsystem470	GTF2H5	Gene-Term
subsystem530	H2AFX	Gene-Term
subsystem398	HELQ	Gene-Term
subsystem416	HES1	Gene-Term
subsystem527	HFM1	Gene-Term
subsystem616	HINFP	Gene-Term
subsystem43	HLTF	Gene-Term
subsystem18	HMGB1	Gene-Term
subsystem228	HMGB2	Gene-Term
subsystem29	HUS1	Gene-Term
subsystem30	HUS1B	Gene-Term
subsystem596	IGHMBP2	Gene-Term
subsystem335	INO80	Gene-Term
subsystem321	INO80C	Gene-Term
subsystem328	INO80D	Gene-Term
subsystem329	INO80E	Gene-Term
subsystem582	IP6K3	Gene-Term
subsystem110	KAT2A	Gene-Term
subsystem398	KAT5	Gene-Term
subsystem42	LIG1	Gene-Term
subsystem31	LIG1	Gene-Term
subsystem16	LIG3	Gene-Term
subsystem5	LIG3	Gene-Term
subsystem273	LIG4	Gene-Term
subsystem44	MAD2L2	Gene-Term
subsystem156	MBD4	Gene-Term
subsystem306	MCRS1	Gene-Term
subsystem274	MDC1	Gene-Term
subsystem55	MDM2	Gene-Term
subsystem60	MDM2	Gene-Term
subsystem45	MDM4	Gene-Term
subsystem603	MEN1	Gene-Term
subsystem17	MGMT	Gene-Term
subsystem32	MLH1	Gene-Term
subsystem32	MLH3	Gene-Term
subsystem594	MMS19	Gene-Term
subsystem6	MMS22L	Gene-Term
subsystem456	MNAT1	Gene-Term
subsystem151	MPG	Gene-Term
subsystem143	MPG	Gene-Term
subsystem612	MPLKIP	Gene-Term
subsystem15	MRE11A	Gene-Term
subsystem7	MRE11A	Gene-Term
subsystem8	MSH2	Gene-Term
subsystem14	MSH3	Gene-Term
subsystem8	MSH3	Gene-Term
subsystem9	MSH4	Gene-Term
subsystem9	MSH5	Gene-Term
subsystem14	MSH6	Gene-Term
subsystem632	MTOR	Gene-Term
subsystem540	MUS81	Gene-Term
subsystem538	MUS81	Gene-Term
subsystem159	MUTYH	Gene-Term
subsystem160	MUTYH	Gene-Term
subsystem339	MVP	Gene-Term
subsystem628	MYBBP1A	Gene-Term
subsystem627	NABP1	Gene-Term
subsystem658	NABP2	Gene-Term
subsystem7	NBN	Gene-Term
subsystem201	NCAPD2	Gene-Term
subsystem225	NCAPD3	Gene-Term
subsystem202	NCAPG	Gene-Term
subsystem203	NCAPH	Gene-Term
subsystem204	NCAPH2	Gene-Term
subsystem159	NEIL1	Gene-Term
subsystem157	NEIL1	Gene-Term
subsystem163	NEIL2	Gene-Term
subsystem151	NEIL3	Gene-Term
subsystem150	NEIL3	Gene-Term
subsystem538	NFATC2IP	Gene-Term
subsystem340	NFRKB	Gene-Term
subsystem273	NHEJ1	Gene-Term
subsystem333	NHP2	Gene-Term
subsystem327	NOP10	Gene-Term
subsystem158	NPM1	Gene-Term
subsystem513	NSMCE1	Gene-Term
subsystem514	NSMCE2	Gene-Term
subsystem526	NSMCE4A	Gene-Term
subsystem143	NTHL1	Gene-Term
subsystem53	NUDT1	Gene-Term
subsystem330	OBFC1	Gene-Term
subsystem721	OBFC2B	Gene-Term
subsystem144	OGG1	Gene-Term
subsystem410	PALB2	Gene-Term
subsystem630	PAPD7	Gene-Term
subsystem625	PAPD7	Gene-Term
subsystem229	PARG	Gene-Term
subsystem227	PARG	Gene-Term
subsystem42	PARP1	Gene-Term
subsystem33	PARP1	Gene-Term
subsystem237	PARP3	Gene-Term
subsystem248	PARP3	Gene-Term
subsystem230	PARP3	Gene-Term
subsystem244	PARP3	Gene-Term
subsystem233	PARP3	Gene-Term
subsystem246	PARP3	Gene-Term
subsystem242	PARP3	Gene-Term
subsystem235	PARP3	Gene-Term
subsystem240	PARP3	Gene-Term
subsystem250	PARP3	Gene-Term
subsystem228	PARP4	Gene-Term
subsystem604	PARPBP	Gene-Term
subsystem537	PAXIP1	Gene-Term
subsystem535	PAXIP1	Gene-Term
subsystem325	PBRM1	Gene-Term
subsystem335	PBRM1	Gene-Term
subsystem18	PCNA	Gene-Term
subsystem204	PDS5A	Gene-Term
subsystem205	PDS5B	Gene-Term
subsystem565	PER1	Gene-Term
subsystem564	PER2	Gene-Term
subsystem572	PER3	Gene-Term
subsystem633	PIAS1	Gene-Term
subsystem582	PIAS2	Gene-Term
subsystem617	PIAS3	Gene-Term
subsystem598	PIAS4	Gene-Term
subsystem19	PIF1	Gene-Term
subsystem605	PINX1	Gene-Term
subsystem606	PLRG1	Gene-Term
subsystem32	PMS1	Gene-Term
subsystem32	PMS2	Gene-Term
subsystem639	PMS2P5	Gene-Term
subsystem643	PMS2P5	Gene-Term
subsystem239	PNKP	Gene-Term
subsystem248	PNKP	Gene-Term
subsystem230	PNKP	Gene-Term
subsystem238	PNKP	Gene-Term
subsystem241	PNKP	Gene-Term
subsystem244	PNKP	Gene-Term
subsystem236	PNKP	Gene-Term
subsystem233	PNKP	Gene-Term
subsystem246	PNKP	Gene-Term
subsystem250	PNKP	Gene-Term
subsystem2	POLA1	Gene-Term
subsystem5	POLB	Gene-Term
subsystem118	POLD1	Gene-Term
subsystem127	POLD1	Gene-Term
subsystem111	POLD2	Gene-Term
subsystem118	POLD3	Gene-Term
subsystem127	POLD3	Gene-Term
subsystem111	POLD4	Gene-Term
subsystem20	POLE	Gene-Term
subsystem21	POLE2	Gene-Term
subsystem20	POLE3	Gene-Term
subsystem21	POLE4	Gene-Term
subsystem622	POLG	Gene-Term
subsystem620	POLG2	Gene-Term
subsystem56	POLH	Gene-Term
subsystem46	POLI	Gene-Term
subsystem54	POLK	Gene-Term
subsystem46	POLK	Gene-Term
subsystem228	POLL	Gene-Term
subsystem269	POLM	Gene-Term
subsystem251	POLN	Gene-Term
subsystem251	POLQ	Gene-Term
subsystem470	POLR2A	Gene-Term
subsystem466	POLR2A	Gene-Term
subsystem479	POLR2B	Gene-Term
subsystem480	POLR2B	Gene-Term
subsystem451	POLR2C	Gene-Term
subsystem459	POLR2D	Gene-Term
subsystem463	POLR2E	Gene-Term
subsystem471	POLR2F	Gene-Term
subsystem465	POLR2G	Gene-Term
subsystem475	POLR2H	Gene-Term
subsystem451	POLR2I	Gene-Term
subsystem471	POLR2J	Gene-Term
subsystem473	POLR2J	Gene-Term
subsystem467	POLR2K	Gene-Term
subsystem477	POLR2L	Gene-Term
subsystem476	POLR2L	Gene-Term
subsystem308	POT1	Gene-Term
subsystem515	PPP4C	Gene-Term
subsystem533	PPP4R1	Gene-Term
subsystem525	PPP4R2	Gene-Term
subsystem531	PPP4R4	Gene-Term
subsystem145	PPP6C	Gene-Term
subsystem154	PPP6R1	Gene-Term
subsystem158	PPP6R2	Gene-Term
subsystem145	PPP6R3	Gene-Term
subsystem634	PRKCG	Gene-Term
subsystem274	PRKDC	Gene-Term
subsystem599	PRMT6	Gene-Term
subsystem29	RAD1	Gene-Term
subsystem47	RAD17	Gene-Term
subsystem51	RAD17	Gene-Term
subsystem57	RAD18	Gene-Term
subsystem203	RAD21	Gene-Term
subsystem450	RAD23A	Gene-Term
subsystem77	RAD23B	Gene-Term
subsystem87	RAD23B	Gene-Term
subsystem71	RAD23B	Gene-Term
subsystem83	RAD23B	Gene-Term
subsystem68	RAD23B	Gene-Term
subsystem81	RAD23B	Gene-Term
subsystem85	RAD23B	Gene-Term
subsystem79	RAD23B	Gene-Term
subsystem75	RAD23B	Gene-Term
subsystem73	RAD23B	Gene-Term
subsystem15	RAD50	Gene-Term
subsystem397	RAD51	Gene-Term
subsystem540	RAD51B	Gene-Term
subsystem411	RAD51C	Gene-Term
subsystem533	RAD51D	Gene-Term
subsystem539	RAD52	Gene-Term
subsystem516	RAD54B	Gene-Term
subsystem524	RAD54L	Gene-Term
subsystem30	RAD9A	Gene-Term
subsystem48	RAD9B	Gene-Term
subsystem615	RASSF7	Gene-Term
subsystem129	RBBP8	Gene-Term
subsystem87	RBX1	Gene-Term
subsystem71	RBX1	Gene-Term
subsystem83	RBX1	Gene-Term
subsystem79	RBX1	Gene-Term
subsystem76	RBX1	Gene-Term
subsystem75	RBX1	Gene-Term
subsystem80	RBX1	Gene-Term
subsystem72	RBX1	Gene-Term
subsystem84	RBX1	Gene-Term
subsystem67	RBX1	Gene-Term
subsystem517	RDM1	Gene-Term
subsystem528	RECQL	Gene-Term
subsystem528	RECQL4	Gene-Term
subsystem530	RECQL4	Gene-Term
subsystem531	RECQL4	Gene-Term
subsystem534	RECQL5	Gene-Term
subsystem44	REV1	Gene-Term
subsystem54	REV3L	Gene-Term
subsystem34	RFC1	Gene-Term
subsystem35	RFC2	Gene-Term
subsystem41	RFC3	Gene-Term
subsystem34	RFC3	Gene-Term
subsystem35	RFC4	Gene-Term
subsystem41	RFC5	Gene-Term
subsystem618	RIF1	Gene-Term
subsystem394	RMI2	Gene-Term
subsystem45	RNF168	Gene-Term
subsystem55	RNF4	Gene-Term
subsystem60	RNF4	Gene-Term
subsystem61	RNF8	Gene-Term
subsystem22	RPA1	Gene-Term
subsystem23	RPA2	Gene-Term
subsystem22	RPA3	Gene-Term
subsystem23	RPA4	Gene-Term
subsystem616	RPAIN	Gene-Term
subsystem606	RPS27L	Gene-Term
subsystem65	RRM1	Gene-Term
subsystem63	RRM1	Gene-Term
subsystem58	RRM1	Gene-Term
subsystem49	RRM2	Gene-Term
subsystem53	RRM2	Gene-Term
subsystem64	RRM2B	Gene-Term
subsystem58	RRM2B	Gene-Term
subsystem66	RRM2B	Gene-Term
subsystem618	RTEL1	Gene-Term
subsystem329	RUVBL1	Gene-Term
subsystem347	RUVBL2	Gene-Term
subsystem629	SETMAR	Gene-Term
subsystem625	SETMAR	Gene-Term
subsystem602	SETX	Gene-Term
subsystem619	SFR1	Gene-Term
subsystem535	SHFM1	Gene-Term
subsystem536	SHFM1	Gene-Term
subsystem252	SHPRH	Gene-Term
subsystem632	SIRT1	Gene-Term
subsystem516	SLX1A	Gene-Term
subsystem604	SLX1B	Gene-Term
subsystem513	SLX4	Gene-Term
subsystem525	SLX4	Gene-Term
subsystem341	SMARCA2	Gene-Term
subsystem328	SMARCA4	Gene-Term
subsystem309	SMARCA5	Gene-Term
subsystem152	SMARCAD1	Gene-Term
