Parent	Child	EdgeType
subsystem78	subsystem68	Child-Parent
subsystem87	subsystem84	Child-Parent
subsystem88	subsystem78	Child-Parent
subsystem90	subsystem82	Child-Parent
subsystem93	subsystem79	Child-Parent
subsystem94	subsystem91	Child-Parent
subsystem96	subsystem80	Child-Parent
subsystem96	subsystem88	Child-Parent
subsystem97	subsystem87	Child-Parent
subsystem97	subsystem89	Child-Parent
subsystem98	subsystem80	Child-Parent
subsystem99	subsystem85	Child-Parent
subsystem79	ABL1	Gene-Term
subsystem263	ACD	Gene-Term
subsystem244	ACTL6A	Gene-Term
subsystem264	ACTR5	Gene-Term
subsystem245	ACTR8	Gene-Term
subsystem184	ALKBH1	Gene-Term
subsystem10	ALKBH2	Gene-Term
subsystem10	ALKBH3	Gene-Term
subsystem461	AMN1	Gene-Term
subsystem121	ANKRD28	Gene-Term
subsystem122	ANKRD44	Gene-Term
subsystem123	ANKRD52	Gene-Term
subsystem0	APEX1	Gene-Term
subsystem0	APEX2	Gene-Term
subsystem311	APITD1	Gene-Term
subsystem179	APLF	Gene-Term
subsystem180	APTX	Gene-Term
subsystem176	APTX	Gene-Term
subsystem254	ARID1A	Gene-Term
subsystem271	ARID1B	Gene-Term
subsystem246	ARID2	Gene-Term
subsystem512	ASF1A	Gene-Term
subsystem514	ASF1B	Gene-Term
subsystem521	ATF2	Gene-Term
subsystem106	ATM	Gene-Term
subsystem108	ATM	Gene-Term
subsystem106	ATR	Gene-Term
subsystem113	ATRIP	Gene-Term
subsystem109	ATRIP	Gene-Term
subsystem255	ATRX	Gene-Term
subsystem515	ATXN3	Gene-Term
subsystem487	BAP1	Gene-Term
subsystem312	BARD1	Gene-Term
subsystem256	BAZ1A	Gene-Term
subsystem505	BAZ1B	Gene-Term
subsystem496	BCAS2	Gene-Term
subsystem247	BLM	Gene-Term
subsystem86	BRCA1	Gene-Term
subsystem328	BRCA2	Gene-Term
subsystem469	BRCC3	Gene-Term
subsystem245	BRD7	Gene-Term
subsystem329	BRE	Gene-Term
subsystem321	BRIP1	Gene-Term
subsystem497	BTG2	Gene-Term
subsystem333	CCDC98	Gene-Term
subsystem124	CCNA1	Gene-Term
subsystem462	CCNA2	Gene-Term
subsystem124	CCNB1	Gene-Term
subsystem471	CCNB2	Gene-Term
subsystem470	CCNB3	Gene-Term
subsystem471	CCNB3	Gene-Term
subsystem80	CCND1	Gene-Term
subsystem113	CCND2	Gene-Term
subsystem109	CCND2	Gene-Term
subsystem108	CCND3	Gene-Term
subsystem87	CCNE1	Gene-Term
subsystem1	CCNH	Gene-Term
subsystem488	CCNO	Gene-Term
subsystem81	CDC25A	Gene-Term
subsystem2	CDC25B	Gene-Term
subsystem498	CDC5L	Gene-Term
subsystem100	CDK2	Gene-Term
subsystem92	CDK4	Gene-Term
subsystem373	CDK7	Gene-Term
subsystem93	CDKN1A	Gene-Term
subsystem92	CDKN2A	Gene-Term
subsystem136	CDKN2D	Gene-Term
subsystem70	CETN2	Gene-Term
subsystem499	CHAF1A	Gene-Term
subsystem107	CHEK1	Gene-Term
subsystem107	CHEK2	Gene-Term
subsystem265	CHRAC1	Gene-Term
subsystem514	CIB1	Gene-Term
subsystem522	CLK2	Gene-Term
subsystem99	CLSPN	Gene-Term
subsystem94	CLSPN	Gene-Term
subsystem530	CNOT7	Gene-Term
subsystem71	COPS2	Gene-Term
subsystem71	COPS3	Gene-Term
subsystem88	COPS4	Gene-Term
subsystem82	COPS5	Gene-Term
subsystem83	COPS6	Gene-Term
subsystem82	COPS7A	Gene-Term
subsystem83	COPS7B	Gene-Term
subsystem101	COPS8	Gene-Term
subsystem3	CRY1	Gene-Term
subsystem3	CRY2	Gene-Term
subsystem496	CSNK1D	Gene-Term
subsystem516	CSNK1E	Gene-Term
subsystem252	CTC1	Gene-Term
subsystem359	CUL3	Gene-Term
subsystem60	CUL4A	Gene-Term
subsystem378	CUL5	Gene-Term
subsystem252	DAXX	Gene-Term
subsystem253	DAXX	Gene-Term
subsystem248	DAXX	Gene-Term
subsystem521	DCLRE1A	Gene-Term
subsystem249	DCLRE1B	Gene-Term
subsystem231	DCLRE1C	Gene-Term
subsystem68	DDB1	Gene-Term
subsystem60	DDB2	Gene-Term
subsystem516	DDX11	Gene-Term
subsystem275	DKC1	Gene-Term
subsystem500	DLGAP5	Gene-Term
subsystem501	DMC1	Gene-Term
subsystem322	DNA2	Gene-Term
subsystem502	DNMT1	Gene-Term
subsystem225	DNTT	Gene-Term
subsystem59	DUT	Gene-Term
subsystem53	DUT	Gene-Term
subsystem417	EID3	Gene-Term
subsystem418	EME1	Gene-Term
subsystem419	EME2	Gene-Term
subsystem368	ERCC1	Gene-Term
subsystem386	ERCC2	Gene-Term
subsystem389	ERCC2	Gene-Term
subsystem384	ERCC3	Gene-Term
subsystem374	ERCC4	Gene-Term
subsystem375	ERCC5	Gene-Term
subsystem369	ERCC6	Gene-Term
subsystem390	ERCC8	Gene-Term
subsystem27	EXO1	Gene-Term
subsystem123	EYA3	Gene-Term
subsystem313	FAAP100	Gene-Term
subsystem323	FAAP24	Gene-Term
subsystem121	FAM175A	Gene-Term
subsystem327	FAN1	Gene-Term
subsystem312	FANCA	Gene-Term
subsystem321	FANCB	Gene-Term
subsystem311	FANCC	Gene-Term
subsystem332	FANCD2	Gene-Term
subsystem330	FANCD2	Gene-Term
subsystem336	FANCE	Gene-Term
subsystem323	FANCG	Gene-Term
subsystem322	FANCI	Gene-Term
subsystem331	FANCL	Gene-Term
subsystem324	FANCM	Gene-Term
subsystem506	FBXO18	Gene-Term
subsystem89	FEN1	Gene-Term
subsystem91	GADD45A	Gene-Term
subsystem79	GADD45G	Gene-Term
subsystem248	GAR1	Gene-Term
subsystem443	GEN1	Gene-Term
subsystem439	GEN1	Gene-Term
subsystem90	GPS1	Gene-Term
subsystem370	GTF2H1	Gene-Term
subsystem360	GTF2H2	Gene-Term
subsystem376	GTF2H3	Gene-Term
subsystem361	GTF2H4	Gene-Term
subsystem362	GTF2H5	Gene-Term
subsystem448	H2AFX	Gene-Term
subsystem325	HELQ	Gene-Term
subsystem334	HES1	Gene-Term
subsystem442	HFM1	Gene-Term
subsystem440	HFM1	Gene-Term
subsystem513	HINFP	Gene-Term
subsystem54	HLTF	Gene-Term
subsystem27	HMGB1	Gene-Term
subsystem184	HMGB2	Gene-Term
subsystem181	HMGB2	Gene-Term
subsystem40	HUS1	Gene-Term
subsystem41	HUS1B	Gene-Term
subsystem505	IGHMBP2	Gene-Term
subsystem497	IGHMBP2	Gene-Term
subsystem277	INO80	Gene-Term
subsystem286	INO80	Gene-Term
subsystem257	INO80C	Gene-Term
subsystem257	INO80D	Gene-Term
subsystem250	INO80E	Gene-Term
subsystem523	IP6K3	Gene-Term
subsystem81	KAT2A	Gene-Term
subsystem328	KAT5	Gene-Term
subsystem18	LIG1	Gene-Term
subsystem11	LIG3	Gene-Term
subsystem17	LIG3	Gene-Term
subsystem218	LIG4	Gene-Term
subsystem52	MAD2L2	Gene-Term
subsystem45	MAD2L2	Gene-Term
subsystem125	MBD4	Gene-Term
subsystem262	MCRS1	Gene-Term
subsystem261	MCRS1	Gene-Term
subsystem254	MCRS1	Gene-Term
subsystem229	MDC1	Gene-Term
subsystem51	MDM2	Gene-Term
subsystem55	MDM4	Gene-Term
subsystem57	MDM4	Gene-Term
subsystem529	MEN1	Gene-Term
subsystem10	MGMT	Gene-Term
subsystem28	MLH1	Gene-Term
subsystem19	MLH3	Gene-Term
subsystem517	MMS19	Gene-Term
subsystem4	MMS22L	Gene-Term
subsystem371	MNAT1	Gene-Term
subsystem134	MPG	Gene-Term
subsystem499	MPLKIP	Gene-Term
subsystem20	MRE11A	Gene-Term
subsystem12	MSH2	Gene-Term
subsystem16	MSH3	Gene-Term
subsystem5	MSH4	Gene-Term
subsystem5	MSH5	Gene-Term
subsystem12	MSH6	Gene-Term
subsystem16	MSH6	Gene-Term
subsystem518	MTOR	Gene-Term
subsystem437	MUS81	Gene-Term
subsystem129	MUTYH	Gene-Term
subsystem251	MVP	Gene-Term
subsystem504	MYBBP1A	Gene-Term
subsystem501	NABP1	Gene-Term
subsystem529	NABP2	Gene-Term
subsystem524	NABP2	Gene-Term
subsystem13	NBN	Gene-Term
subsystem163	NCAPD2	Gene-Term
subsystem167	NCAPD2	Gene-Term
subsystem160	NCAPD3	Gene-Term
subsystem159	NCAPG	Gene-Term
subsystem156	NCAPG	Gene-Term
subsystem156	NCAPH	Gene-Term
subsystem164	NCAPH2	Gene-Term
subsystem128	NEIL1	Gene-Term
subsystem126	NEIL2	Gene-Term
subsystem128	NEIL3	Gene-Term
subsystem126	NEIL3	Gene-Term
subsystem433	NFATC2IP	Gene-Term
subsystem258	NFRKB	Gene-Term
subsystem226	NHEJ1	Gene-Term
subsystem227	NHEJ1	Gene-Term
subsystem263	NHP2	Gene-Term
subsystem266	NOP10	Gene-Term
subsystem127	NPM1	Gene-Term
subsystem420	NSMCE1	Gene-Term
subsystem426	NSMCE1	Gene-Term
subsystem434	NSMCE2	Gene-Term
subsystem418	NSMCE4A	Gene-Term
subsystem130	NTHL1	Gene-Term
subsystem59	NUDT1	Gene-Term
subsystem53	NUDT1	Gene-Term
subsystem255	OBFC1	Gene-Term
subsystem599	OBFC2B	Gene-Term
subsystem125	OGG1	Gene-Term
subsystem325	PALB2	Gene-Term
subsystem489	PAPD7	Gene-Term
subsystem176	PARG	Gene-Term
subsystem29	PARP1	Gene-Term
subsystem182	PARP3	Gene-Term
subsystem183	PARP4	Gene-Term
subsystem525	PARPBP	Gene-Term
subsystem427	PAXIP1	Gene-Term
subsystem256	PBRM1	Gene-Term
subsystem18	PCNA	Gene-Term
subsystem159	PDS5A	Gene-Term
subsystem166	PDS5B	Gene-Term
subsystem478	PER1	Gene-Term
subsystem461	PER2	Gene-Term
subsystem462	PER3	Gene-Term
subsystem517	PIAS1	Gene-Term
subsystem507	PIAS2	Gene-Term
subsystem531	PIAS3	Gene-Term
subsystem502	PIAS4	Gene-Term
subsystem33	PIF1	Gene-Term
subsystem503	PINX1	Gene-Term
subsystem487	PLRG1	Gene-Term
subsystem19	PMS1	Gene-Term
subsystem28	PMS2	Gene-Term
subsystem508	PMS2P5	Gene-Term
subsystem182	PNKP	Gene-Term
subsystem1	POLA1	Gene-Term
subsystem11	POLB	Gene-Term
subsystem89	POLD1	Gene-Term
subsystem84	POLD2	Gene-Term
subsystem95	POLD3	Gene-Term
subsystem98	POLD3	Gene-Term
subsystem95	POLD4	Gene-Term
subsystem98	POLD4	Gene-Term
subsystem30	POLE	Gene-Term
subsystem30	POLE2	Gene-Term
subsystem21	POLE3	Gene-Term
subsystem21	POLE4	Gene-Term
subsystem509	POLG	Gene-Term
subsystem498	POLG2	Gene-Term
subsystem504	POLG2	Gene-Term
subsystem46	POLH	Gene-Term
subsystem46	POLI	Gene-Term
subsystem52	POLK	Gene-Term
subsystem183	POLL	Gene-Term
subsystem204	POLM	Gene-Term
subsystem199	POLN	Gene-Term
subsystem206	POLQ	Gene-Term
subsystem207	POLQ	Gene-Term
subsystem369	POLR2A	Gene-Term
subsystem363	POLR2B	Gene-Term
subsystem368	POLR2C	Gene-Term
subsystem373	POLR2D	Gene-Term
subsystem372	POLR2D	Gene-Term
subsystem370	POLR2E	Gene-Term
subsystem377	POLR2F	Gene-Term
subsystem371	POLR2G	Gene-Term
subsystem359	POLR2H	Gene-Term
subsystem386	POLR2I	Gene-Term
subsystem374	POLR2J	Gene-Term
subsystem379	POLR2J	Gene-Term
subsystem372	POLR2K	Gene-Term
subsystem362	POLR2L	Gene-Term
subsystem272	POT1	Gene-Term
subsystem419	PPP4C	Gene-Term
subsystem432	PPP4R1	Gene-Term
subsystem427	PPP4R2	Gene-Term
subsystem435	PPP4R4	Gene-Term
subsystem131	PPP6C	Gene-Term
subsystem135	PPP6R1	Gene-Term
subsystem127	PPP6R2	Gene-Term
subsystem122	PPP6R2	Gene-Term
subsystem135	PPP6R3	Gene-Term
subsystem132	PPP6R3	Gene-Term
subsystem536	PRKCG	Gene-Term
subsystem532	PRKCG	Gene-Term
subsystem218	PRKDC	Gene-Term
subsystem537	PRMT6	Gene-Term
subsystem41	RAD1	Gene-Term
subsystem34	RAD17	Gene-Term
subsystem47	RAD18	Gene-Term
subsystem162	RAD21	Gene-Term
subsystem363	RAD23A	Gene-Term
subsystem67	RAD23B	Gene-Term
subsystem69	RAD23B	Gene-Term
subsystem13	RAD50	Gene-Term
subsystem333	RAD51	Gene-Term
subsystem433	RAD51B	Gene-Term
subsystem329	RAD51C	Gene-Term
subsystem421	RAD51D	Gene-Term
subsystem420	RAD52	Gene-Term
subsystem426	RAD54B	Gene-Term
subsystem422	RAD54L	Gene-Term
subsystem40	RAD9A	Gene-Term
subsystem41	RAD9B	Gene-Term
subsystem510	RASSF7	Gene-Term
subsystem110	RBBP8	Gene-Term
subsystem113	RBBP8	Gene-Term
subsystem111	RBBP8	Gene-Term
subsystem68	RBX1	Gene-Term
subsystem67	RBX1	Gene-Term
subsystem70	RBX1	Gene-Term
subsystem428	RDM1	Gene-Term
subsystem429	RECQL	Gene-Term
subsystem431	RECQL4	Gene-Term
subsystem429	RECQL5	Gene-Term
subsystem64	REV1	Gene-Term
subsystem61	REV1	Gene-Term
subsystem52	REV3L	Gene-Term
subsystem45	REV3L	Gene-Term
subsystem44	RFC1	Gene-Term
subsystem43	RFC1	Gene-Term
subsystem35	RFC2	Gene-Term
subsystem34	RFC3	Gene-Term
subsystem35	RFC4	Gene-Term
subsystem44	RFC5	Gene-Term
subsystem519	RIF1	Gene-Term
subsystem335	RMI2	Gene-Term
subsystem47	RNF168	Gene-Term
subsystem48	RNF4	Gene-Term
subsystem51	RNF4	Gene-Term
subsystem48	RNF8	Gene-Term
subsystem26	RPA1	Gene-Term
subsystem22	RPA2	Gene-Term
subsystem26	RPA2	Gene-Term
subsystem39	RPA3	Gene-Term
subsystem36	RPA3	Gene-Term
subsystem22	RPA4	Gene-Term
subsystem507	RPAIN	Gene-Term
subsystem533	RPS27L	Gene-Term
subsystem49	RRM1	Gene-Term
subsystem66	RRM2	Gene-Term
subsystem62	RRM2	Gene-Term
subsystem56	RRM2B	Gene-Term
subsystem59	RRM2B	Gene-Term
subsystem506	RTEL1	Gene-Term
subsystem250	RUVBL1	Gene-Term
subsystem293	RUVBL2	Gene-Term
subsystem488	SETMAR	Gene-Term
subsystem520	SETX	Gene-Term
subsystem522	SFR1	Gene-Term
subsystem421	SHFM1	Gene-Term
subsystem202	SHPRH	Gene-Term
subsystem199	SHPRH	Gene-Term
subsystem528	SIRT1	Gene-Term
subsystem524	SIRT1	Gene-Term
subsystem430	SLX1A	Gene-Term
subsystem432	SLX1A	Gene-Term
subsystem431	SLX1A	Gene-Term
subsystem500	SLX1B	Gene-Term
subsystem438	SLX4	Gene-Term
subsystem267	SMARCA2	Gene-Term
subsystem267	SMARCA4	Gene-Term
subsystem244	SMARCA5	Gene-Term
subsystem131	SMARCAD1	Gene-Term
subsystem526	SMARCAL1	Gene-Term
subsystem278	SMARCB1	Gene-Term
subsystem262	SMARCC1	Gene-Term
subsystem273	SMARCC2	Gene-Term
subsystem258	SMARCD1	Gene-Term
subsystem246	SMARCE1	Gene-Term
subsystem157	SMC1A	Gene-Term
subsystem168	SMC1B	Gene-Term
subsystem161	SMC2	Gene-Term
subsystem162	SMC3	Gene-Term
subsystem161	SMC3	Gene-Term
subsystem157	SMC4	Gene-Term
subsystem430	SMC5	Gene-Term
subsystem417	SMC6	Gene-Term
subsystem490	SMEK2	Gene-Term
subsystem247	SMG6	Gene-Term
subsystem133	SMUG1	Gene-Term
subsystem489	SOD1	Gene-Term
subsystem422	SPO11	Gene-Term
subsystem160	STAG1	Gene-Term
subsystem171	STAG2	Gene-Term
subsystem173	STAG2	Gene-Term
subsystem331	STRA13	Gene-Term
subsystem31	SUMO1	Gene-Term
subsystem32	SUMO1	Gene-Term
subsystem25	SUMO2	Gene-Term
subsystem23	SUMO2	Gene-Term
subsystem23	SUMO3	Gene-Term
subsystem25	SUMO4	Gene-Term
subsystem510	SWI5	Gene-Term
subsystem503	TADA3	Gene-Term
subsystem526	TCEA1	Gene-Term
subsystem380	TCEB1	Gene-Term
subsystem361	TCEB2	Gene-Term
subsystem378	TCEB3	Gene-Term
subsystem376	TCEB3	Gene-Term
subsystem129	TDG	Gene-Term
subsystem180	TDP1	Gene-Term
subsystem179	TDP1	Gene-Term
subsystem268	TELO2	Gene-Term
subsystem251	TEN1	Gene-Term
subsystem270	TEP1	Gene-Term
subsystem259	TERF1	Gene-Term
subsystem279	TERF2	Gene-Term
subsystem249	TERF2IP	Gene-Term
subsystem260	TERT	Gene-Term
subsystem274	TFPT	Gene-Term
subsystem6	TIMELESS	Gene-Term
subsystem269	TINF2	Gene-Term
subsystem6	TIPIN	Gene-Term
subsystem260	TNKS	Gene-Term
subsystem527	TNP1	Gene-Term
subsystem4	TONSL	Gene-Term
subsystem33	TOP1	Gene-Term
subsystem24	TOP2A	Gene-Term
subsystem24	TOP2B	Gene-Term
subsystem326	TOP3A	Gene-Term
subsystem327	TOP3A	Gene-Term
subsystem324	TOP3A	Gene-Term
subsystem313	TOP3B	Gene-Term
subsystem86	TOPBP1	Gene-Term
subsystem91	TOPBP1	Gene-Term
subsystem80	TP53	Gene-Term
subsystem85	TP53	Gene-Term
subsystem230	TP53BP1	Gene-Term
subsystem228	TP53BP1	Gene-Term
subsystem85	TP73	Gene-Term
subsystem508	TREX1	Gene-Term
subsystem538	TREX2	Gene-Term
subsystem534	TRIM28	Gene-Term
subsystem513	TTI1	Gene-Term
subsystem511	TTI2	Gene-Term
subsystem512	TTI2	Gene-Term
subsystem49	TYMS	Gene-Term
subsystem7	UBA1	Gene-Term
subsystem7	UBA2	Gene-Term
subsystem8	UBB	Gene-Term
subsystem14	UBC	Gene-Term
subsystem8	UBD	Gene-Term
subsystem54	UBE2A	Gene-Term
subsystem15	UBE2B	Gene-Term
subsystem37	UBE2I	Gene-Term
subsystem9	UBE2N	Gene-Term
subsystem326	UBE2T	Gene-Term
subsystem511	UBE2V1	Gene-Term
subsystem9	UBE2V2	Gene-Term
subsystem435	UIMC1	Gene-Term
subsystem130	UNG	Gene-Term
subsystem134	UNG	Gene-Term
subsystem535	UPF1	Gene-Term
subsystem202	USP1	Gene-Term
subsystem519	UVRAG	Gene-Term
subsystem360	UVSSA	Gene-Term
subsystem520	VCP	Gene-Term
subsystem200	WDR48	Gene-Term
subsystem2	WEE1	Gene-Term
subsystem253	WRAP53	Gene-Term
subsystem84	WRN	Gene-Term
subsystem375	XAB2	Gene-Term
subsystem385	XPA	Gene-Term
subsystem381	XPA	Gene-Term
subsystem67	XPC	Gene-Term
subsystem69	XPC	Gene-Term
subsystem17	XRCC1	Gene-Term
subsystem232	XRCC2	Gene-Term
subsystem233	XRCC2	Gene-Term
subsystem226	XRCC3	Gene-Term
subsystem227	XRCC4	Gene-Term
subsystem228	XRCC5	Gene-Term
subsystem229	XRCC5	Gene-Term
subsystem225	XRCC6	Gene-Term
subsystem532	XRCC6BP1	Gene-Term
subsystem515	YBX1	Gene-Term
subsystem509	ZRANB3	Gene-Term
subsystem490	ZSWIM7	Gene-Term
