Parent	Child	EdgeType
subsystem605	subsystem525	Child-Parent
subsystem606	subsystem595	Child-Parent
subsystem606	subsystem597	Child-Parent
subsystem607	subsystem596	Child-Parent
subsystem607	subsystem600	Child-Parent
subsystem608	subsystem595	Child-Parent
subsystem608	subsystem601	Child-Parent
subsystem609	subsystem523	Child-Parent
subsystem609	subsystem526	Child-Parent
subsystem610	subsystem244	Child-Parent
subsystem610	subsystem608	Child-Parent
subsystem611	subsystem407	Child-Parent
subsystem611	subsystem522	Child-Parent
subsystem612	subsystem407	Child-Parent
subsystem612	subsystem524	Child-Parent
subsystem613	subsystem244	Child-Parent
subsystem613	subsystem407	Child-Parent
subsystem613	subsystem522	Child-Parent
subsystem614	subsystem244	Child-Parent
subsystem614	subsystem522	Child-Parent
subsystem615	subsystem244	Child-Parent
subsystem615	subsystem524	Child-Parent
subsystem616	subsystem244	Child-Parent
subsystem616	subsystem407	Child-Parent
subsystem616	subsystem524	Child-Parent
subsystem617	subsystem609	Child-Parent
subsystem617	subsystem610	Child-Parent
subsystem618	subsystem615	Child-Parent
subsystem618	subsystem616	Child-Parent
subsystem619	subsystem609	Child-Parent
subsystem619	subsystem613	Child-Parent
subsystem620	subsystem496	Child-Parent
subsystem620	subsystem598	Child-Parent
subsystem621	subsystem570	Child-Parent
subsystem621	subsystem603	Child-Parent
subsystem622	subsystem599	Child-Parent
subsystem622	subsystem607	Child-Parent
subsystem623	subsystem604	Child-Parent
subsystem623	subsystem617	Child-Parent
subsystem624	subsystem604	Child-Parent
subsystem624	subsystem619	Child-Parent
subsystem625	subsystem604	Child-Parent
subsystem625	subsystem611	Child-Parent
subsystem626	subsystem591	Child-Parent
subsystem626	subsystem599	Child-Parent
subsystem627	subsystem402	Child-Parent
subsystem627	subsystem626	Child-Parent
subsystem628	subsystem572	Child-Parent
subsystem628	subsystem579	Child-Parent
subsystem629	subsystem612	Child-Parent
subsystem629	subsystem614	Child-Parent
subsystem630	subsystem614	Child-Parent
subsystem630	subsystem623	Child-Parent
subsystem631	subsystem572	Child-Parent
subsystem631	subsystem580	Child-Parent
subsystem640	subsystem622	Child-Parent
subsystem640	subsystem629	Child-Parent
subsystem641	subsystem618	Child-Parent
subsystem641	subsystem622	Child-Parent
subsystem665	subsystem643	Child-Parent
subsystem666	subsystem658	Child-Parent
subsystem667	subsystem651	Child-Parent
subsystem668	subsystem636	Child-Parent
subsystem668	subsystem651	Child-Parent
subsystem67	subsystem61	Child-Parent
subsystem671	subsystem647	Child-Parent
subsystem672	subsystem637	Child-Parent
subsystem673	subsystem657	Child-Parent
subsystem675	subsystem638	Child-Parent
subsystem675	subsystem639	Child-Parent
subsystem676	subsystem655	Child-Parent
subsystem677	subsystem637	Child-Parent
subsystem678	subsystem655	Child-Parent
subsystem679	subsystem659	Child-Parent
subsystem68	subsystem65	Child-Parent
subsystem680	subsystem653	Child-Parent
subsystem681	subsystem664	Child-Parent
subsystem683	subsystem634	Child-Parent
subsystem683	subsystem649	Child-Parent
subsystem684	subsystem641	Child-Parent
subsystem684	subsystem642	Child-Parent
subsystem685	subsystem644	Child-Parent
subsystem685	subsystem656	Child-Parent
subsystem686	subsystem653	Child-Parent
subsystem687	subsystem635	Child-Parent
subsystem687	subsystem652	Child-Parent
subsystem688	subsystem640	Child-Parent
subsystem688	subsystem666	Child-Parent
subsystem689	subsystem648	Child-Parent
subsystem689	subsystem650	Child-Parent
subsystem69	subsystem56	Child-Parent
subsystem69	subsystem62	Child-Parent
subsystem690	subsystem654	Child-Parent
subsystem690	subsystem670	Child-Parent
subsystem691	subsystem660	Child-Parent
subsystem691	subsystem661	Child-Parent
subsystem692	subsystem668	Child-Parent
subsystem692	subsystem678	Child-Parent
subsystem693	subsystem669	Child-Parent
subsystem693	subsystem685	Child-Parent
subsystem694	subsystem672	Child-Parent
subsystem694	subsystem675	Child-Parent
subsystem695	subsystem646	Child-Parent
subsystem695	subsystem660	Child-Parent
subsystem696	subsystem654	Child-Parent
subsystem696	subsystem675	Child-Parent
subsystem697	subsystem662	Child-Parent
subsystem697	subsystem690	Child-Parent
subsystem698	subsystem663	Child-Parent
subsystem698	subsystem676	Child-Parent
subsystem699	subsystem665	Child-Parent
subsystem699	subsystem674	Child-Parent
subsystem70	subsystem59	Child-Parent
subsystem70	subsystem60	Child-Parent
subsystem700	subsystem673	Child-Parent
subsystem700	subsystem696	Child-Parent
subsystem701	subsystem663	Child-Parent
subsystem701	subsystem671	Child-Parent
subsystem702	subsystem5	Child-Parent
subsystem702	subsystem683	Child-Parent
subsystem703	subsystem645	Child-Parent
subsystem703	subsystem667	Child-Parent
subsystem704	subsystem677	Child-Parent
subsystem704	subsystem693	Child-Parent
subsystem705	subsystem686	Child-Parent
subsystem705	subsystem691	Child-Parent
subsystem706	subsystem679	Child-Parent
subsystem706	subsystem683	Child-Parent
subsystem707	subsystem677	Child-Parent
subsystem707	subsystem687	Child-Parent
subsystem708	subsystem667	Child-Parent
subsystem708	subsystem682	Child-Parent
subsystem709	subsystem645	Child-Parent
subsystem709	subsystem689	Child-Parent
subsystem71	subsystem64	Child-Parent
subsystem71	subsystem66	Child-Parent
subsystem710	subsystem680	Child-Parent
subsystem710	subsystem700	Child-Parent
subsystem711	subsystem684	Child-Parent
subsystem711	subsystem692	Child-Parent
subsystem712	subsystem688	Child-Parent
subsystem712	subsystem694	Child-Parent
subsystem713	subsystem680	Child-Parent
subsystem713	subsystem699	Child-Parent
subsystem714	subsystem695	Child-Parent
subsystem714	subsystem709	Child-Parent
subsystem715	subsystem698	Child-Parent
subsystem715	subsystem712	Child-Parent
subsystem716	subsystem701	Child-Parent
subsystem716	subsystem704	Child-Parent
subsystem717	subsystem703	Child-Parent
subsystem717	subsystem712	Child-Parent
subsystem718	subsystem701	Child-Parent
subsystem718	subsystem707	Child-Parent
subsystem719	subsystem701	Child-Parent
subsystem719	subsystem702	Child-Parent
subsystem72	subsystem57	Child-Parent
subsystem72	subsystem60	Child-Parent
subsystem720	subsystem697	Child-Parent
subsystem720	subsystem708	Child-Parent
subsystem721	subsystem711	Child-Parent
subsystem721	subsystem714	Child-Parent
subsystem722	subsystem697	Child-Parent
subsystem722	subsystem719	Child-Parent
subsystem723	subsystem697	Child-Parent
subsystem723	subsystem710	Child-Parent
subsystem724	subsystem681	Child-Parent
subsystem724	subsystem717	Child-Parent
subsystem725	subsystem705	Child-Parent
subsystem725	subsystem718	Child-Parent
subsystem726	subsystem681	Child-Parent
subsystem726	subsystem715	Child-Parent
subsystem727	subsystem713	Child-Parent
subsystem727	subsystem725	Child-Parent
subsystem728	subsystem716	Child-Parent
subsystem728	subsystem726	Child-Parent
subsystem729	subsystem723	Child-Parent
subsystem729	subsystem725	Child-Parent
subsystem73	subsystem57	Child-Parent
subsystem73	subsystem63	Child-Parent
subsystem730	subsystem706	Child-Parent
subsystem730	subsystem724	Child-Parent
subsystem731	subsystem721	Child-Parent
subsystem731	subsystem728	Child-Parent
subsystem732	subsystem724	Child-Parent
subsystem732	subsystem729	Child-Parent
subsystem733	subsystem706	Child-Parent
subsystem733	subsystem721	Child-Parent
subsystem733	subsystem728	Child-Parent
subsystem734	subsystem606	Child-Parent
subsystem734	subsystem624	Child-Parent
subsystem735	subsystem720	Child-Parent
subsystem735	subsystem733	Child-Parent
subsystem736	subsystem722	Child-Parent
subsystem736	subsystem730	Child-Parent
subsystem737	subsystem722	Child-Parent
subsystem737	subsystem731	Child-Parent
subsystem738	subsystem720	Child-Parent
subsystem738	subsystem722	Child-Parent
subsystem738	subsystem733	Child-Parent
subsystem739	subsystem575	Child-Parent
subsystem739	subsystem630	Child-Parent
subsystem74	subsystem56	Child-Parent
subsystem74	subsystem64	Child-Parent
subsystem74	subsystem66	Child-Parent
subsystem740	subsystem605	Child-Parent
subsystem740	subsystem620	Child-Parent
subsystem741	subsystem621	Child-Parent
subsystem741	subsystem631	Child-Parent
subsystem742	subsystem727	Child-Parent
subsystem742	subsystem736	Child-Parent
subsystem743	subsystem732	Child-Parent
subsystem743	subsystem735	Child-Parent
subsystem744	subsystem727	Child-Parent
subsystem744	subsystem734	Child-Parent
subsystem745	subsystem625	Child-Parent
subsystem745	subsystem630	Child-Parent
subsystem746	subsystem311	Child-Parent
subsystem746	subsystem605	Child-Parent
subsystem747	subsystem575	Child-Parent
subsystem747	subsystem627	Child-Parent
subsystem748	subsystem520	Child-Parent
subsystem748	subsystem527	Child-Parent
subsystem749	subsystem628	Child-Parent
subsystem749	subsystem632	Child-Parent
subsystem750	subsystem633	Child-Parent
subsystem750	subsystem745	Child-Parent
subsystem751	subsystem737	Child-Parent
subsystem751	subsystem744	Child-Parent
subsystem752	subsystem738	Child-Parent
subsystem752	subsystem740	Child-Parent
subsystem753	subsystem739	Child-Parent
subsystem753	subsystem741	Child-Parent
subsystem754	subsystem628	Child-Parent
subsystem754	subsystem632	Child-Parent
subsystem754	subsystem745	Child-Parent
subsystem755	subsystem738	Child-Parent
subsystem755	subsystem746	Child-Parent
subsystem756	subsystem737	Child-Parent
subsystem756	subsystem743	Child-Parent
subsystem757	subsystem377	Child-Parent
subsystem757	subsystem454	Child-Parent
subsystem758	subsystem519	Child-Parent
subsystem758	subsystem751	Child-Parent
subsystem758	subsystem756	Child-Parent
subsystem759	subsystem742	Child-Parent
subsystem759	subsystem748	Child-Parent
subsystem76	subsystem58	Child-Parent
subsystem760	subsystem754	Child-Parent
subsystem760	subsystem755	Child-Parent
subsystem761	subsystem519	Child-Parent
subsystem761	subsystem751	Child-Parent
subsystem762	subsystem747	Child-Parent
subsystem762	subsystem756	Child-Parent
subsystem763	subsystem185	Child-Parent
subsystem763	subsystem755	Child-Parent
subsystem764	subsystem519	Child-Parent
subsystem764	subsystem747	Child-Parent
subsystem765	subsystem751	Child-Parent
subsystem765	subsystem756	Child-Parent
subsystem766	subsystem519	Child-Parent
subsystem766	subsystem747	Child-Parent
subsystem766	subsystem756	Child-Parent
subsystem767	subsystem26	Child-Parent
subsystem767	subsystem185	Child-Parent
subsystem768	subsystem757	Child-Parent
subsystem768	subsystem764	Child-Parent
subsystem769	subsystem753	Child-Parent
subsystem769	subsystem765	Child-Parent
subsystem770	subsystem759	Child-Parent
subsystem770	subsystem760	Child-Parent
subsystem771	subsystem762	Child-Parent
subsystem771	subsystem763	Child-Parent
subsystem772	subsystem764	Child-Parent
subsystem773	subsystem750	Child-Parent
subsystem773	subsystem757	Child-Parent
subsystem774	subsystem750	Child-Parent
subsystem774	subsystem761	Child-Parent
subsystem775	subsystem750	Child-Parent
subsystem776	subsystem757	Child-Parent
subsystem776	subsystem764	Child-Parent
subsystem777	subsystem750	Child-Parent
subsystem777	subsystem757	Child-Parent
subsystem778	subsystem757	Child-Parent
subsystem779	subsystem761	Child-Parent
subsystem78	subsystem74	Child-Parent
subsystem780	subsystem769	Child-Parent
subsystem780	subsystem773	Child-Parent
subsystem781	subsystem771	Child-Parent
subsystem781	subsystem772	Child-Parent
subsystem782	subsystem774	Child-Parent
subsystem782	subsystem775	Child-Parent
subsystem783	subsystem749	Child-Parent
subsystem783	subsystem752	Child-Parent
subsystem784	subsystem758	Child-Parent
subsystem784	subsystem766	Child-Parent
subsystem785	subsystem768	Child-Parent
subsystem785	subsystem781	Child-Parent
subsystem786	subsystem779	Child-Parent
subsystem786	subsystem782	Child-Parent
subsystem787	subsystem768	Child-Parent
subsystem787	subsystem780	Child-Parent
subsystem788	subsystem458	Child-Parent
subsystem788	subsystem767	Child-Parent
subsystem789	subsystem770	Child-Parent
subsystem789	subsystem783	Child-Parent
subsystem789	subsystem784	Child-Parent
subsystem79	subsystem73	Child-Parent
subsystem790	subsystem776	Child-Parent
subsystem790	subsystem777	Child-Parent
subsystem790	subsystem786	Child-Parent
subsystem791	subsystem770	Child-Parent
subsystem791	subsystem783	Child-Parent
subsystem792	subsystem784	Child-Parent
subsystem792	subsystem785	Child-Parent
subsystem793	subsystem770	Child-Parent
subsystem793	subsystem785	Child-Parent
subsystem794	subsystem783	Child-Parent
subsystem794	subsystem784	Child-Parent
subsystem795	subsystem770	Child-Parent
subsystem795	subsystem784	Child-Parent
subsystem795	subsystem785	Child-Parent
subsystem796	subsystem458	Child-Parent
subsystem796	subsystem787	Child-Parent
subsystem797	subsystem528	Child-Parent
subsystem797	subsystem529	Child-Parent
subsystem797	subsystem796	Child-Parent
subsystem798	subsystem790	Child-Parent
subsystem798	subsystem791	Child-Parent
subsystem799	subsystem792	Child-Parent
subsystem799	subsystem793	Child-Parent
subsystem800	subsystem275	Child-Parent
subsystem800	subsystem796	Child-Parent
subsystem801	subsystem528	Child-Parent
subsystem801	subsystem529	Child-Parent
subsystem802	subsystem528	Child-Parent
subsystem802	subsystem796	Child-Parent
subsystem803	subsystem529	Child-Parent
subsystem803	subsystem788	Child-Parent
subsystem804	subsystem275	Child-Parent
subsystem804	subsystem529	Child-Parent
subsystem805	subsystem275	Child-Parent
subsystem805	subsystem529	Child-Parent
subsystem805	subsystem796	Child-Parent
subsystem806	subsystem528	Child-Parent
subsystem806	subsystem788	Child-Parent
subsystem807	subsystem529	Child-Parent
subsystem807	subsystem796	Child-Parent
subsystem808	subsystem528	Child-Parent
subsystem808	subsystem529	Child-Parent
subsystem808	subsystem788	Child-Parent
subsystem809	subsystem801	Child-Parent
subsystem809	subsystem803	Child-Parent
subsystem810	subsystem804	Child-Parent
subsystem810	subsystem805	Child-Parent
subsystem811	subsystem799	Child-Parent
subsystem811	subsystem801	Child-Parent
subsystem812	subsystem789	Child-Parent
subsystem812	subsystem795	Child-Parent
subsystem812	subsystem806	Child-Parent
subsystem812	subsystem807	Child-Parent
subsystem813	subsystem797	Child-Parent
subsystem813	subsystem800	Child-Parent
subsystem814	subsystem798	Child-Parent
subsystem814	subsystem809	Child-Parent
subsystem815	subsystem802	Child-Parent
subsystem815	subsystem810	Child-Parent
subsystem816	subsystem802	Child-Parent
subsystem816	subsystem811	Child-Parent
subsystem817	subsystem808	Child-Parent
subsystem817	subsystem812	Child-Parent
subsystem817	subsystem813	Child-Parent
subsystem817	subsystem814	Child-Parent
subsystem817	subsystem815	Child-Parent
subsystem818	subsystem778	Child-Parent
subsystem818	subsystem794	Child-Parent
subsystem818	subsystem816	Child-Parent
subsystem818	subsystem817	Child-Parent
subsystem83	subsystem75	Child-Parent
subsystem84	subsystem80	Child-Parent
subsystem86	subsystem80	Child-Parent
subsystem87	subsystem80	Child-Parent
subsystem88	subsystem75	Child-Parent
subsystem90	subsystem75	Child-Parent
subsystem91	subsystem85	Child-Parent
subsystem91	subsystem86	Child-Parent
subsystem92	subsystem87	Child-Parent
subsystem92	subsystem89	Child-Parent
subsystem93	subsystem88	Child-Parent
subsystem93	subsystem89	Child-Parent
subsystem96	subsystem43	Child-Parent
subsystem96	subsystem51	Child-Parent
subsystem97	subsystem78	Child-Parent
subsystem97	subsystem91	Child-Parent
subsystem98	subsystem78	Child-Parent
subsystem98	subsystem81	Child-Parent
subsystem99	subsystem78	Child-Parent
subsystem99	subsystem90	Child-Parent
subsystem100	ABL1	Gene-Term
subsystem327	ACD	Gene-Term
subsystem335	ACTL6A	Gene-Term
subsystem308	ACTR5	Gene-Term
subsystem328	ACTR8	Gene-Term
subsystem217	ALKBH1	Gene-Term
subsystem0	ALKBH2	Gene-Term
subsystem0	ALKBH3	Gene-Term
subsystem577	AMN1	Gene-Term
subsystem140	ANKRD28	Gene-Term
subsystem147	ANKRD44	Gene-Term
subsystem141	ANKRD52	Gene-Term
subsystem1	APEX1	Gene-Term
subsystem1	APEX2	Gene-Term
subsystem420	APITD1	Gene-Term
subsystem232	APLF	Gene-Term
subsystem226	APLF	Gene-Term
subsystem228	APLF	Gene-Term
subsystem218	APTX	Gene-Term
subsystem318	ARID1A	Gene-Term
subsystem329	ARID1B	Gene-Term
subsystem330	ARID2	Gene-Term
subsystem642	ASF1A	Gene-Term
subsystem632	ASF1B	Gene-Term
subsystem661	ATF2	Gene-Term
subsystem126	ATM	Gene-Term
subsystem127	ATR	Gene-Term
subsystem128	ATRIP	Gene-Term
subsystem331	ATRX	Gene-Term
subsystem686	ATXN3	Gene-Term
subsystem679	ATXN3	Gene-Term
subsystem633	BAP1	Gene-Term
subsystem404	BARD1	Gene-Term
subsystem309	BAZ1A	Gene-Term
subsystem651	BAZ1B	Gene-Term
subsystem643	BAZ1B	Gene-Term
subsystem670	BCAS2	Gene-Term
subsystem319	BLM	Gene-Term
subsystem101	BRCA1	Gene-Term
subsystem422	BRCA2	Gene-Term
subsystem585	BRCC3	Gene-Term
subsystem310	BRD7	Gene-Term
subsystem423	BRE	Gene-Term
subsystem414	BRIP1	Gene-Term
subsystem421	BRIP1	Gene-Term
subsystem669	BTG2	Gene-Term
subsystem405	CCDC98	Gene-Term
subsystem158	CCNA1	Gene-Term
subsystem578	CCNA2	Gene-Term
subsystem150	CCNB1	Gene-Term
subsystem584	CCNB2	Gene-Term
subsystem577	CCNB2	Gene-Term
subsystem584	CCNB3	Gene-Term
subsystem102	CCND1	Gene-Term
subsystem129	CCND2	Gene-Term
subsystem126	CCND3	Gene-Term
subsystem102	CCNE1	Gene-Term
subsystem2	CCNH	Gene-Term
subsystem652	CCNO	Gene-Term
subsystem94	CDC25A	Gene-Term
subsystem3	CDC25B	Gene-Term
subsystem644	CDC5L	Gene-Term
subsystem118	CDK2	Gene-Term
subsystem125	CDK2	Gene-Term
subsystem103	CDK4	Gene-Term
subsystem460	CDK7	Gene-Term
subsystem118	CDKN1A	Gene-Term
subsystem103	CDKN2A	Gene-Term
subsystem150	CDKN2D	Gene-Term
subsystem88	CETN2	Gene-Term
subsystem85	CETN2	Gene-Term
subsystem81	CETN2	Gene-Term
subsystem90	CETN2	Gene-Term
subsystem82	CETN2	Gene-Term
subsystem634	CHAF1A	Gene-Term
subsystem128	CHEK1	Gene-Term
subsystem129	CHEK2	Gene-Term
subsystem343	CHRAC1	Gene-Term
subsystem670	CIB1	Gene-Term
subsystem680	CLK2	Gene-Term
subsystem100	CLSPN	Gene-Term
subsystem653	CNOT7	Gene-Term
subsystem109	COPS2	Gene-Term
subsystem95	COPS3	Gene-Term
subsystem95	COPS4	Gene-Term
subsystem110	COPS5	Gene-Term
subsystem104	COPS6	Gene-Term
subsystem109	COPS6	Gene-Term
subsystem110	COPS7A	Gene-Term
subsystem108	COPS7B	Gene-Term
subsystem104	COPS7B	Gene-Term
subsystem108	COPS8	Gene-Term
subsystem4	CRY1	Gene-Term
subsystem4	CRY2	Gene-Term
subsystem654	CSNK1D	Gene-Term
subsystem635	CSNK1E	Gene-Term
subsystem311	CTC1	Gene-Term
subsystem461	CUL3	Gene-Term
subsystem468	CUL3	Gene-Term
subsystem75	CUL4A	Gene-Term
subsystem80	CUL4A	Gene-Term
subsystem478	CUL5	Gene-Term
subsystem320	DAXX	Gene-Term
subsystem671	DCLRE1A	Gene-Term
subsystem345	DCLRE1B	Gene-Term
subsystem294	DCLRE1C	Gene-Term
subsystem292	DCLRE1C	Gene-Term
subsystem87	DDB1	Gene-Term
subsystem81	DDB1	Gene-Term
subsystem89	DDB1	Gene-Term
subsystem86	DDB1	Gene-Term
subsystem82	DDB1	Gene-Term
subsystem87	DDB2	Gene-Term
subsystem83	DDB2	Gene-Term
subsystem81	DDB2	Gene-Term
subsystem85	DDB2	Gene-Term
subsystem89	DDB2	Gene-Term
subsystem90	DDB2	Gene-Term
subsystem84	DDB2	Gene-Term
subsystem636	DDX11	Gene-Term
subsystem321	DKC1	Gene-Term
subsystem645	DLGAP5	Gene-Term
subsystem637	DMC1	Gene-Term
subsystem406	DNA2	Gene-Term
subsystem636	DNMT1	Gene-Term
subsystem295	DNTT	Gene-Term
subsystem298	DNTT	Gene-Term
subsystem299	DNTT	Gene-Term
subsystem63	DUT	Gene-Term
subsystem59	DUT	Gene-Term
subsystem552	EID3	Gene-Term
subsystem537	EME1	Gene-Term
subsystem554	EME2	Gene-Term
subsystem469	ERCC1	Gene-Term
subsystem462	ERCC2	Gene-Term
subsystem479	ERCC3	Gene-Term
subsystem480	ERCC4	Gene-Term
subsystem476	ERCC5	Gene-Term
subsystem469	ERCC6	Gene-Term
subsystem477	ERCC6	Gene-Term
subsystem476	ERCC6	Gene-Term
subsystem475	ERCC8	Gene-Term
subsystem474	ERCC8	Gene-Term
subsystem27	EXO1	Gene-Term
subsystem178	EYA3	Gene-Term
subsystem171	EYA3	Gene-Term
subsystem177	EYA3	Gene-Term
subsystem415	FAAP100	Gene-Term
subsystem420	FAAP100	Gene-Term
subsystem404	FAAP24	Gene-Term
subsystem140	FAM175A	Gene-Term
subsystem423	FAN1	Gene-Term
subsystem414	FANCA	Gene-Term
subsystem416	FANCB	Gene-Term
subsystem418	FANCC	Gene-Term
subsystem419	FANCC	Gene-Term
subsystem424	FANCD2	Gene-Term
subsystem413	FANCE	Gene-Term
subsystem407	FANCG	Gene-Term
subsystem430	FANCI	Gene-Term
subsystem415	FANCL	Gene-Term
subsystem425	FANCM	Gene-Term
subsystem655	FBXO18	Gene-Term
subsystem116	FEN1	Gene-Term
subsystem111	GADD45A	Gene-Term
subsystem94	GADD45G	Gene-Term
subsystem338	GAR1	Gene-Term
subsystem344	GAR1	Gene-Term
subsystem538	GEN1	Gene-Term
subsystem112	GPS1	Gene-Term
subsystem470	GTF2H1	Gene-Term
subsystem463	GTF2H2	Gene-Term
subsystem480	GTF2H3	Gene-Term
subsystem467	GTF2H4	Gene-Term
subsystem464	GTF2H4	Gene-Term
subsystem491	GTF2H5	Gene-Term
subsystem553	H2AFX	Gene-Term
subsystem408	HELQ	Gene-Term
subsystem419	HES1	Gene-Term
subsystem543	HFM1	Gene-Term
subsystem656	HINFP	Gene-Term
subsystem52	HLTF	Gene-Term
subsystem18	HMGB1	Gene-Term
subsystem27	HMGB1	Gene-Term
subsystem219	HMGB2	Gene-Term
subsystem35	HUS1	Gene-Term
subsystem36	HUS1B	Gene-Term
subsystem643	IGHMBP2	Gene-Term
subsystem332	INO80	Gene-Term
subsystem318	INO80C	Gene-Term
subsystem322	INO80D	Gene-Term
subsystem323	INO80E	Gene-Term
subsystem638	IP6K3	Gene-Term
subsystem111	KAT2A	Gene-Term
subsystem408	KAT5	Gene-Term
subsystem28	LIG1	Gene-Term
subsystem34	LIG1	Gene-Term
subsystem33	LIG1	Gene-Term
subsystem10	LIG3	Gene-Term
subsystem17	LIG3	Gene-Term
subsystem282	LIG4	Gene-Term
subsystem53	MAD2L2	Gene-Term
subsystem151	MBD4	Gene-Term
subsystem308	MCRS1	Gene-Term
subsystem283	MDC1	Gene-Term
subsystem64	MDM2	Gene-Term
subsystem60	MDM4	Gene-Term
subsystem646	MEN1	Gene-Term
subsystem650	MEN1	Gene-Term
subsystem19	MGMT	Gene-Term
subsystem29	MLH1	Gene-Term
subsystem37	MLH3	Gene-Term
subsystem632	MMS19	Gene-Term
subsystem5	MMS22L	Gene-Term
subsystem461	MNAT1	Gene-Term
subsystem142	MPG	Gene-Term
subsystem149	MPG	Gene-Term
subsystem652	MPLKIP	Gene-Term
subsystem6	MRE11A	Gene-Term
subsystem11	MSH2	Gene-Term
subsystem16	MSH3	Gene-Term
subsystem11	MSH3	Gene-Term
subsystem7	MSH4	Gene-Term
subsystem7	MSH5	Gene-Term
subsystem16	MSH6	Gene-Term
subsystem662	MTOR	Gene-Term
subsystem546	MUS81	Gene-Term
subsystem155	MUTYH	Gene-Term
subsystem337	MVP	Gene-Term
subsystem333	MVP	Gene-Term
subsystem677	MYBBP1A	Gene-Term
subsystem672	NABP1	Gene-Term
subsystem681	NABP2	Gene-Term
subsystem6	NBN	Gene-Term
subsystem189	NCAPD2	Gene-Term
subsystem210	NCAPD3	Gene-Term
subsystem207	NCAPD3	Gene-Term
subsystem199	NCAPD3	Gene-Term
subsystem209	NCAPD3	Gene-Term
subsystem201	NCAPD3	Gene-Term
subsystem210	NCAPG	Gene-Term
subsystem204	NCAPG	Gene-Term
subsystem200	NCAPG	Gene-Term
subsystem202	NCAPG	Gene-Term
subsystem206	NCAPG	Gene-Term
subsystem179	NCAPH	Gene-Term
subsystem190	NCAPH2	Gene-Term
subsystem192	NCAPH2	Gene-Term
subsystem152	NEIL1	Gene-Term
subsystem165	NEIL2	Gene-Term
subsystem170	NEIL2	Gene-Term
subsystem148	NEIL3	Gene-Term
subsystem149	NEIL3	Gene-Term
subsystem546	NFATC2IP	Gene-Term
subsystem339	NFRKB	Gene-Term
subsystem343	NFRKB	Gene-Term
subsystem291	NHEJ1	Gene-Term
subsystem282	NHEJ1	Gene-Term
subsystem326	NHP2	Gene-Term
subsystem321	NOP10	Gene-Term
subsystem157	NPM1	Gene-Term
subsystem530	NSMCE1	Gene-Term
subsystem531	NSMCE2	Gene-Term
subsystem537	NSMCE4A	Gene-Term
subsystem142	NTHL1	Gene-Term
subsystem61	NUDT1	Gene-Term
subsystem327	OBFC1	Gene-Term
subsystem324	OBFC1	Gene-Term
subsystem777	OBFC2B	Gene-Term
subsystem772	OBFC2B	Gene-Term
subsystem779	OBFC2B	Gene-Term
subsystem775	OBFC2B	Gene-Term
subsystem778	OBFC2B	Gene-Term
subsystem768	OBFC2B	Gene-Term
subsystem153	OGG1	Gene-Term
subsystem416	PALB2	Gene-Term
subsystem418	PALB2	Gene-Term
subsystem657	PAPD7	Gene-Term
subsystem218	PARG	Gene-Term
subsystem38	PARP1	Gene-Term
subsystem225	PARP3	Gene-Term
subsystem219	PARP4	Gene-Term
subsystem647	PARPBP	Gene-Term
subsystem545	PAXIP1	Gene-Term
subsystem539	PAXIP1	Gene-Term
subsystem310	PBRM1	Gene-Term
subsystem18	PCNA	Gene-Term
subsystem190	PDS5A	Gene-Term
subsystem191	PDS5B	Gene-Term
subsystem579	PER1	Gene-Term
subsystem578	PER2	Gene-Term
subsystem587	PER3	Gene-Term
subsystem663	PIAS1	Gene-Term
subsystem638	PIAS2	Gene-Term
subsystem664	PIAS3	Gene-Term
subsystem634	PIAS4	Gene-Term
subsystem20	PIF1	Gene-Term
subsystem26	PIF1	Gene-Term
subsystem648	PINX1	Gene-Term
subsystem639	PLRG1	Gene-Term
subsystem37	PMS1	Gene-Term
subsystem29	PMS2	Gene-Term
subsystem673	PMS2P5	Gene-Term
subsystem678	PMS2P5	Gene-Term
subsystem225	PNKP	Gene-Term
subsystem2	POLA1	Gene-Term
subsystem10	POLB	Gene-Term
subsystem113	POLD1	Gene-Term
subsystem105	POLD2	Gene-Term
subsystem113	POLD3	Gene-Term
subsystem117	POLD3	Gene-Term
subsystem105	POLD4	Gene-Term
subsystem21	POLE	Gene-Term
subsystem25	POLE	Gene-Term
subsystem25	POLE2	Gene-Term
subsystem21	POLE3	Gene-Term
subsystem42	POLE4	Gene-Term
subsystem39	POLE4	Gene-Term
subsystem658	POLG	Gene-Term
subsystem660	POLG	Gene-Term
subsystem682	POLG2	Gene-Term
subsystem66	POLH	Gene-Term
subsystem62	POLI	Gene-Term
subsystem66	POLI	Gene-Term
subsystem62	POLK	Gene-Term
subsystem65	POLK	Gene-Term
subsystem234	POLL	Gene-Term
subsystem226	POLL	Gene-Term
subsystem233	POLL	Gene-Term
subsystem228	POLL	Gene-Term
subsystem235	POLL	Gene-Term
subsystem249	POLM	Gene-Term
subsystem250	POLM	Gene-Term
subsystem249	POLN	Gene-Term
subsystem246	POLN	Gene-Term
subsystem246	POLQ	Gene-Term
subsystem468	POLR2A	Gene-Term
subsystem470	POLR2B	Gene-Term
subsystem465	POLR2C	Gene-Term
subsystem464	POLR2D	Gene-Term
subsystem467	POLR2E	Gene-Term
subsystem471	POLR2F	Gene-Term
subsystem477	POLR2G	Gene-Term
subsystem483	POLR2H	Gene-Term
subsystem481	POLR2H	Gene-Term
subsystem465	POLR2I	Gene-Term
