Parent	Child	EdgeType
subsystem583	subsystem7	Child-Parent
subsystem584	subsystem575	Child-Parent
subsystem584	subsystem576	Child-Parent
subsystem585	subsystem564	Child-Parent
subsystem585	subsystem578	Child-Parent
subsystem585	subsystem583	Child-Parent
subsystem586	subsystem564	Child-Parent
subsystem586	subsystem578	Child-Parent
subsystem587	subsystem570	Child-Parent
subsystem587	subsystem583	Child-Parent
subsystem588	subsystem564	Child-Parent
subsystem588	subsystem583	Child-Parent
subsystem589	subsystem570	Child-Parent
subsystem589	subsystem578	Child-Parent
subsystem59	subsystem44	Child-Parent
subsystem59	subsystem45	Child-Parent
subsystem590	subsystem570	Child-Parent
subsystem590	subsystem578	Child-Parent
subsystem590	subsystem583	Child-Parent
subsystem591	subsystem570	Child-Parent
subsystem591	subsystem575	Child-Parent
subsystem591	subsystem576	Child-Parent
subsystem592	subsystem578	Child-Parent
subsystem592	subsystem583	Child-Parent
subsystem593	subsystem267	Child-Parent
subsystem593	subsystem298	Child-Parent
subsystem594	subsystem296	Child-Parent
subsystem594	subsystem444	Child-Parent
subsystem595	subsystem458	Child-Parent
subsystem595	subsystem506	Child-Parent
subsystem596	subsystem461	Child-Parent
subsystem596	subsystem515	Child-Parent
subsystem597	subsystem466	Child-Parent
subsystem597	subsystem516	Child-Parent
subsystem598	subsystem566	Child-Parent
subsystem598	subsystem582	Child-Parent
subsystem599	subsystem581	Child-Parent
subsystem599	subsystem585	Child-Parent
subsystem600	subsystem587	Child-Parent
subsystem600	subsystem592	Child-Parent
subsystem601	subsystem565	Child-Parent
subsystem601	subsystem582	Child-Parent
subsystem602	subsystem581	Child-Parent
subsystem602	subsystem592	Child-Parent
subsystem603	subsystem466	Child-Parent
subsystem603	subsystem517	Child-Parent
subsystem604	subsystem387	Child-Parent
subsystem604	subsystem520	Child-Parent
subsystem605	subsystem400	Child-Parent
subsystem605	subsystem509	Child-Parent
subsystem606	subsystem469	Child-Parent
subsystem606	subsystem599	Child-Parent
subsystem607	subsystem571	Child-Parent
subsystem607	subsystem580	Child-Parent
subsystem608	subsystem572	Child-Parent
subsystem608	subsystem579	Child-Parent
subsystem609	subsystem588	Child-Parent
subsystem609	subsystem596	Child-Parent
subsystem61	subsystem52	Child-Parent
subsystem610	subsystem590	Child-Parent
subsystem610	subsystem597	Child-Parent
subsystem611	subsystem593	Child-Parent
subsystem611	subsystem601	Child-Parent
subsystem612	subsystem593	Child-Parent
subsystem612	subsystem600	Child-Parent
subsystem613	subsystem588	Child-Parent
subsystem613	subsystem594	Child-Parent
subsystem614	subsystem572	Child-Parent
subsystem614	subsystem595	Child-Parent
subsystem615	subsystem469	Child-Parent
subsystem615	subsystem600	Child-Parent
subsystem616	subsystem469	Child-Parent
subsystem616	subsystem593	Child-Parent
subsystem616	subsystem600	Child-Parent
subsystem617	subsystem31	Child-Parent
subsystem617	subsystem521	Child-Parent
subsystem617	subsystem525	Child-Parent
subsystem617	subsystem568	Child-Parent
subsystem618	subsystem526	Child-Parent
subsystem618	subsystem569	Child-Parent
subsystem619	subsystem586	Child-Parent
subsystem619	subsystem607	Child-Parent
subsystem62	subsystem43	Child-Parent
subsystem62	subsystem53	Child-Parent
subsystem620	subsystem589	Child-Parent
subsystem620	subsystem610	Child-Parent
subsystem621	subsystem598	Child-Parent
subsystem621	subsystem612	Child-Parent
subsystem622	subsystem605	Child-Parent
subsystem622	subsystem609	Child-Parent
subsystem623	subsystem606	Child-Parent
subsystem623	subsystem613	Child-Parent
subsystem624	subsystem608	Child-Parent
subsystem624	subsystem614	Child-Parent
subsystem625	subsystem612	Child-Parent
subsystem625	subsystem613	Child-Parent
subsystem626	subsystem610	Child-Parent
subsystem626	subsystem611	Child-Parent
subsystem63	subsystem48	Child-Parent
subsystem64	subsystem44	Child-Parent
subsystem64	subsystem45	Child-Parent
subsystem641	subsystem524	Child-Parent
subsystem641	subsystem626	Child-Parent
subsystem65	subsystem44	Child-Parent
subsystem65	subsystem45	Child-Parent
subsystem656	subsystem627	Child-Parent
subsystem657	subsystem636	Child-Parent
subsystem66	subsystem48	Child-Parent
subsystem661	subsystem628	Child-Parent
subsystem668	subsystem639	Child-Parent
subsystem668	subsystem640	Child-Parent
subsystem669	subsystem656	Child-Parent
subsystem670	subsystem648	Child-Parent
subsystem671	subsystem651	Child-Parent
subsystem672	subsystem631	Child-Parent
subsystem672	subsystem638	Child-Parent
subsystem673	subsystem646	Child-Parent
subsystem673	subsystem659	Child-Parent
subsystem674	subsystem646	Child-Parent
subsystem675	subsystem638	Child-Parent
subsystem675	subsystem662	Child-Parent
subsystem676	subsystem661	Child-Parent
subsystem677	subsystem653	Child-Parent
subsystem678	subsystem634	Child-Parent
subsystem679	subsystem654	Child-Parent
subsystem680	subsystem630	Child-Parent
subsystem680	subsystem650	Child-Parent
subsystem681	subsystem645	Child-Parent
subsystem681	subsystem670	Child-Parent
subsystem682	subsystem634	Child-Parent
subsystem682	subsystem652	Child-Parent
subsystem683	subsystem630	Child-Parent
subsystem683	subsystem633	Child-Parent
subsystem684	subsystem630	Child-Parent
subsystem684	subsystem671	Child-Parent
subsystem685	subsystem649	Child-Parent
subsystem686	subsystem641	Child-Parent
subsystem686	subsystem643	Child-Parent
subsystem687	subsystem642	Child-Parent
subsystem687	subsystem660	Child-Parent
subsystem688	subsystem644	Child-Parent
subsystem688	subsystem677	Child-Parent
subsystem689	subsystem657	Child-Parent
subsystem689	subsystem675	Child-Parent
subsystem69	subsystem60	Child-Parent
subsystem69	subsystem61	Child-Parent
subsystem690	subsystem658	Child-Parent
subsystem690	subsystem674	Child-Parent
subsystem691	subsystem667	Child-Parent
subsystem691	subsystem683	Child-Parent
subsystem692	subsystem632	Child-Parent
subsystem692	subsystem642	Child-Parent
subsystem693	subsystem641	Child-Parent
subsystem694	subsystem637	Child-Parent
subsystem694	subsystem647	Child-Parent
subsystem695	subsystem655	Child-Parent
subsystem695	subsystem690	Child-Parent
subsystem696	subsystem672	Child-Parent
subsystem696	subsystem680	Child-Parent
subsystem697	subsystem635	Child-Parent
subsystem697	subsystem647	Child-Parent
subsystem698	subsystem13	Child-Parent
subsystem698	subsystem665	Child-Parent
subsystem699	subsystem663	Child-Parent
subsystem699	subsystem685	Child-Parent
subsystem700	subsystem664	Child-Parent
subsystem700	subsystem676	Child-Parent
subsystem701	subsystem666	Child-Parent
subsystem701	subsystem679	Child-Parent
subsystem702	subsystem681	Child-Parent
subsystem702	subsystem684	Child-Parent
subsystem703	subsystem692	Child-Parent
subsystem703	subsystem695	Child-Parent
subsystem704	subsystem668	Child-Parent
subsystem704	subsystem681	Child-Parent
subsystem705	subsystem669	Child-Parent
subsystem705	subsystem703	Child-Parent
subsystem706	subsystem673	Child-Parent
subsystem706	subsystem687	Child-Parent
subsystem707	subsystem678	Child-Parent
subsystem707	subsystem699	Child-Parent
subsystem708	subsystem686	Child-Parent
subsystem708	subsystem696	Child-Parent
subsystem709	subsystem694	Child-Parent
subsystem709	subsystem698	Child-Parent
subsystem710	subsystem700	Child-Parent
subsystem710	subsystem704	Child-Parent
subsystem711	subsystem704	Child-Parent
subsystem711	subsystem709	Child-Parent
subsystem712	subsystem688	Child-Parent
subsystem712	subsystem704	Child-Parent
subsystem713	subsystem682	Child-Parent
subsystem713	subsystem691	Child-Parent
subsystem714	subsystem689	Child-Parent
subsystem714	subsystem710	Child-Parent
subsystem715	subsystem697	Child-Parent
subsystem715	subsystem711	Child-Parent
subsystem716	subsystem693	Child-Parent
subsystem716	subsystem705	Child-Parent
subsystem717	subsystem701	Child-Parent
subsystem717	subsystem714	Child-Parent
subsystem718	subsystem701	Child-Parent
subsystem718	subsystem707	Child-Parent
subsystem719	subsystem584	Child-Parent
subsystem719	subsystem617	Child-Parent
subsystem720	subsystem702	Child-Parent
subsystem720	subsystem706	Child-Parent
subsystem720	subsystem712	Child-Parent
subsystem721	subsystem702	Child-Parent
subsystem721	subsystem706	Child-Parent
subsystem722	subsystem708	Child-Parent
subsystem722	subsystem712	Child-Parent
subsystem723	subsystem708	Child-Parent
subsystem723	subsystem715	Child-Parent
subsystem724	subsystem702	Child-Parent
subsystem724	subsystem712	Child-Parent
subsystem725	subsystem706	Child-Parent
subsystem725	subsystem708	Child-Parent
subsystem726	subsystem706	Child-Parent
subsystem726	subsystem708	Child-Parent
subsystem726	subsystem712	Child-Parent
subsystem727	subsystem706	Child-Parent
subsystem727	subsystem712	Child-Parent
subsystem728	subsystem706	Child-Parent
subsystem728	subsystem715	Child-Parent
subsystem729	subsystem713	Child-Parent
subsystem729	subsystem722	Child-Parent
subsystem730	subsystem717	Child-Parent
subsystem730	subsystem726	Child-Parent
subsystem731	subsystem713	Child-Parent
subsystem731	subsystem726	Child-Parent
subsystem732	subsystem134	Child-Parent
subsystem732	subsystem623	Child-Parent
subsystem733	subsystem716	Child-Parent
subsystem733	subsystem721	Child-Parent
subsystem734	subsystem719	Child-Parent
subsystem734	subsystem725	Child-Parent
subsystem735	subsystem719	Child-Parent
subsystem735	subsystem723	Child-Parent
subsystem736	subsystem502	Child-Parent
subsystem736	subsystem507	Child-Parent
subsystem737	subsystem591	Child-Parent
subsystem737	subsystem624	Child-Parent
subsystem737	subsystem735	Child-Parent
subsystem738	subsystem620	Child-Parent
subsystem738	subsystem622	Child-Parent
subsystem739	subsystem718	Child-Parent
subsystem739	subsystem732	Child-Parent
subsystem740	subsystem718	Child-Parent
subsystem740	subsystem733	Child-Parent
subsystem741	subsystem718	Child-Parent
subsystem741	subsystem731	Child-Parent
subsystem742	subsystem502	Child-Parent
subsystem742	subsystem603	Child-Parent
subsystem743	subsystem619	Child-Parent
subsystem743	subsystem621	Child-Parent
subsystem744	subsystem728	Child-Parent
subsystem744	subsystem741	Child-Parent
subsystem745	subsystem730	Child-Parent
subsystem745	subsystem738	Child-Parent
subsystem746	subsystem734	Child-Parent
subsystem746	subsystem737	Child-Parent
subsystem747	subsystem724	Child-Parent
subsystem747	subsystem737	Child-Parent
subsystem748	subsystem724	Child-Parent
subsystem748	subsystem730	Child-Parent
subsystem749	subsystem724	Child-Parent
subsystem749	subsystem730	Child-Parent
subsystem749	subsystem737	Child-Parent
subsystem750	subsystem618	Child-Parent
subsystem750	subsystem619	Child-Parent
subsystem751	subsystem523	Child-Parent
subsystem751	subsystem527	Child-Parent
subsystem752	subsystem629	Child-Parent
subsystem752	subsystem736	Child-Parent
subsystem753	subsystem727	Child-Parent
subsystem753	subsystem746	Child-Parent
subsystem754	subsystem739	Child-Parent
subsystem754	subsystem745	Child-Parent
subsystem755	subsystem740	Child-Parent
subsystem755	subsystem750	Child-Parent
subsystem756	subsystem720	Child-Parent
subsystem756	subsystem746	Child-Parent
subsystem757	subsystem604	Child-Parent
subsystem757	subsystem740	Child-Parent
subsystem758	subsystem629	Child-Parent
subsystem758	subsystem742	Child-Parent
subsystem759	subsystem604	Child-Parent
subsystem759	subsystem743	Child-Parent
subsystem760	subsystem445	Child-Parent
subsystem760	subsystem751	Child-Parent
subsystem760	subsystem755	Child-Parent
subsystem761	subsystem729	Child-Parent
subsystem761	subsystem744	Child-Parent
subsystem762	subsystem753	Child-Parent
subsystem762	subsystem759	Child-Parent
subsystem763	subsystem754	Child-Parent
subsystem763	subsystem756	Child-Parent
subsystem764	subsystem445	Child-Parent
subsystem764	subsystem751	Child-Parent
subsystem765	subsystem755	Child-Parent
subsystem765	subsystem759	Child-Parent
subsystem766	subsystem748	Child-Parent
subsystem766	subsystem754	Child-Parent
subsystem767	subsystem729	Child-Parent
subsystem767	subsystem754	Child-Parent
subsystem767	subsystem756	Child-Parent
subsystem768	subsystem34	Child-Parent
subsystem768	subsystem149	Child-Parent
subsystem768	subsystem752	Child-Parent
subsystem769	subsystem747	Child-Parent
subsystem769	subsystem764	Child-Parent
subsystem769	subsystem766	Child-Parent
subsystem770	subsystem757	Child-Parent
subsystem770	subsystem760	Child-Parent
subsystem771	subsystem762	Child-Parent
subsystem771	subsystem763	Child-Parent
subsystem772	subsystem747	Child-Parent
subsystem772	subsystem764	Child-Parent
subsystem773	subsystem761	Child-Parent
subsystem773	subsystem766	Child-Parent
subsystem774	subsystem757	Child-Parent
subsystem774	subsystem761	Child-Parent
subsystem775	subsystem757	Child-Parent
subsystem775	subsystem761	Child-Parent
subsystem775	subsystem766	Child-Parent
subsystem776	subsystem747	Child-Parent
subsystem776	subsystem757	Child-Parent
subsystem776	subsystem760	Child-Parent
subsystem777	subsystem764	Child-Parent
subsystem777	subsystem766	Child-Parent
subsystem778	subsystem747	Child-Parent
subsystem778	subsystem760	Child-Parent
subsystem779	subsystem747	Child-Parent
subsystem779	subsystem761	Child-Parent
subsystem780	subsystem747	Child-Parent
subsystem780	subsystem761	Child-Parent
subsystem780	subsystem766	Child-Parent
subsystem781	subsystem258	Child-Parent
subsystem781	subsystem615	Child-Parent
subsystem782	subsystem758	Child-Parent
subsystem782	subsystem780	Child-Parent
subsystem783	subsystem765	Child-Parent
subsystem783	subsystem767	Child-Parent
subsystem784	subsystem769	Child-Parent
subsystem784	subsystem778	Child-Parent
subsystem785	subsystem773	Child-Parent
subsystem785	subsystem776	Child-Parent
subsystem786	subsystem769	Child-Parent
subsystem786	subsystem771	Child-Parent
subsystem787	subsystem768	Child-Parent
subsystem787	subsystem783	Child-Parent
subsystem788	subsystem770	Child-Parent
subsystem788	subsystem774	Child-Parent
subsystem788	subsystem781	Child-Parent
subsystem789	subsystem772	Child-Parent
subsystem789	subsystem775	Child-Parent
subsystem789	subsystem779	Child-Parent
subsystem790	subsystem255	Child-Parent
subsystem790	subsystem602	Child-Parent
subsystem790	subsystem616	Child-Parent
subsystem790	subsystem786	Child-Parent
subsystem791	subsystem625	Child-Parent
subsystem791	subsystem749	Child-Parent
subsystem792	subsystem777	Child-Parent
subsystem792	subsystem784	Child-Parent
subsystem793	subsystem782	Child-Parent
subsystem793	subsystem787	Child-Parent
subsystem793	subsystem788	Child-Parent
subsystem793	subsystem789	Child-Parent
subsystem794	subsystem255	Child-Parent
subsystem794	subsystem602	Child-Parent
subsystem794	subsystem616	Child-Parent
subsystem795	subsystem625	Child-Parent
subsystem795	subsystem749	Child-Parent
subsystem795	subsystem786	Child-Parent
subsystem796	subsystem255	Child-Parent
subsystem796	subsystem602	Child-Parent
subsystem796	subsystem786	Child-Parent
subsystem797	subsystem616	Child-Parent
subsystem797	subsystem625	Child-Parent
subsystem797	subsystem749	Child-Parent
subsystem798	subsystem255	Child-Parent
subsystem798	subsystem602	Child-Parent
subsystem799	subsystem616	Child-Parent
subsystem799	subsystem625	Child-Parent
subsystem799	subsystem749	Child-Parent
subsystem799	subsystem786	Child-Parent
subsystem800	subsystem255	Child-Parent
subsystem800	subsystem625	Child-Parent
subsystem800	subsystem749	Child-Parent
subsystem801	subsystem602	Child-Parent
subsystem801	subsystem616	Child-Parent
subsystem801	subsystem786	Child-Parent
subsystem802	subsystem255	Child-Parent
subsystem802	subsystem625	Child-Parent
subsystem802	subsystem749	Child-Parent
subsystem802	subsystem786	Child-Parent
subsystem803	subsystem602	Child-Parent
subsystem803	subsystem616	Child-Parent
subsystem804	subsystem255	Child-Parent
subsystem804	subsystem616	Child-Parent
subsystem804	subsystem625	Child-Parent
subsystem804	subsystem749	Child-Parent
subsystem805	subsystem602	Child-Parent
subsystem805	subsystem786	Child-Parent
subsystem806	subsystem255	Child-Parent
subsystem806	subsystem616	Child-Parent
subsystem806	subsystem625	Child-Parent
subsystem806	subsystem749	Child-Parent
subsystem806	subsystem786	Child-Parent
subsystem807	subsystem791	Child-Parent
subsystem807	subsystem805	Child-Parent
subsystem808	subsystem800	Child-Parent
subsystem808	subsystem805	Child-Parent
subsystem809	subsystem791	Child-Parent
subsystem809	subsystem799	Child-Parent
subsystem810	subsystem795	Child-Parent
subsystem810	subsystem796	Child-Parent
subsystem811	subsystem797	Child-Parent
subsystem811	subsystem798	Child-Parent
subsystem812	subsystem801	Child-Parent
subsystem812	subsystem802	Child-Parent
subsystem813	subsystem793	Child-Parent
subsystem813	subsystem794	Child-Parent
subsystem814	subsystem806	Child-Parent
subsystem814	subsystem808	Child-Parent
subsystem815	subsystem793	Child-Parent
subsystem815	subsystem808	Child-Parent
subsystem816	subsystem790	Child-Parent
subsystem816	subsystem813	Child-Parent
subsystem817	subsystem792	Child-Parent
subsystem817	subsystem814	Child-Parent
subsystem818	subsystem792	Child-Parent
subsystem818	subsystem813	Child-Parent
subsystem819	subsystem807	Child-Parent
subsystem819	subsystem810	Child-Parent
subsystem819	subsystem812	Child-Parent
subsystem820	subsystem809	Child-Parent
subsystem820	subsystem815	Child-Parent
subsystem821	subsystem807	Child-Parent
subsystem821	subsystem810	Child-Parent
subsystem821	subsystem812	Child-Parent
subsystem821	subsystem817	Child-Parent
subsystem822	subsystem815	Child-Parent
subsystem822	subsystem817	Child-Parent
subsystem823	subsystem811	Child-Parent
subsystem823	subsystem816	Child-Parent
subsystem823	subsystem818	Child-Parent
subsystem823	subsystem819	Child-Parent
subsystem823	subsystem820	Child-Parent
subsystem823	subsystem821	Child-Parent
subsystem823	subsystem822	Child-Parent
subsystem824	subsystem785	Child-Parent
subsystem824	subsystem803	Child-Parent
subsystem824	subsystem804	Child-Parent
subsystem824	subsystem823	Child-Parent
subsystem88	subsystem69	Child-Parent
subsystem88	subsystem70	Child-Parent
subsystem89	subsystem71	Child-Parent
subsystem89	subsystem72	Child-Parent
subsystem90	subsystem80	Child-Parent
subsystem90	subsystem81	Child-Parent
subsystem91	subsystem72	Child-Parent
subsystem91	subsystem73	Child-Parent
subsystem92	subsystem68	Child-Parent
subsystem92	subsystem69	Child-Parent
subsystem96	subsystem55	Child-Parent
subsystem96	subsystem56	Child-Parent
subsystem97	subsystem57	Child-Parent
subsystem97	subsystem58	Child-Parent
subsystem98	subsystem59	Child-Parent
subsystem98	subsystem65	Child-Parent
subsystem99	subsystem62	Child-Parent
subsystem99	subsystem63	Child-Parent
subsystem104	ABL1	Gene-Term
subsystem323	ACD	Gene-Term
subsystem335	ACTL6A	Gene-Term
subsystem342	ACTL6A	Gene-Term
subsystem294	ACTR5	Gene-Term
subsystem324	ACTR8	Gene-Term
subsystem334	ACTR8	Gene-Term
subsystem240	ALKBH1	Gene-Term
subsystem0	ALKBH2	Gene-Term
subsystem17	ALKBH2	Gene-Term
subsystem0	ALKBH3	Gene-Term
subsystem572	AMN1	Gene-Term
subsystem142	ANKRD28	Gene-Term
subsystem162	ANKRD44	Gene-Term
subsystem154	ANKRD44	Gene-Term
subsystem153	ANKRD52	Gene-Term
subsystem1	APEX1	Gene-Term
subsystem1	APEX2	Gene-Term
subsystem417	APITD1	Gene-Term
subsystem419	APITD1	Gene-Term
subsystem246	APLF	Gene-Term
subsystem241	APTX	Gene-Term
subsystem311	ARID1A	Gene-Term
subsystem312	ARID1B	Gene-Term
subsystem313	ARID2	Gene-Term
subsystem642	ASF1A	Gene-Term
subsystem627	ASF1B	Gene-Term
subsystem664	ATF2	Gene-Term
subsystem128	ATM	Gene-Term
subsystem129	ATR	Gene-Term
subsystem130	ATRIP	Gene-Term
subsystem325	ATRX	Gene-Term
subsystem685	ATXN3	Gene-Term
subsystem677	ATXN3	Gene-Term
subsystem628	BAP1	Gene-Term
subsystem407	BARD1	Gene-Term
subsystem295	BAZ1A	Gene-Term
subsystem629	BAZ1B	Gene-Term
subsystem670	BCAS2	Gene-Term
subsystem314	BLM	Gene-Term
subsystem105	BRCA1	Gene-Term
subsystem435	BRCA2	Gene-Term
subsystem578	BRCC3	Gene-Term
subsystem296	BRD7	Gene-Term
subsystem408	BRE	Gene-Term
subsystem416	BRIP1	Gene-Term
subsystem409	BRIP1	Gene-Term
subsystem644	BTG2	Gene-Term
subsystem395	CCDC98	Gene-Term
subsystem161	CCNA1	Gene-Term
subsystem573	CCNA2	Gene-Term
subsystem155	CCNB1	Gene-Term
subsystem572	CCNB2	Gene-Term
subsystem584	CCNB3	Gene-Term
subsystem591	CCNB3	Gene-Term
subsystem106	CCND1	Gene-Term
subsystem131	CCND2	Gene-Term
subsystem128	CCND3	Gene-Term
subsystem106	CCNE1	Gene-Term
subsystem2	CCNH	Gene-Term
subsystem645	CCNO	Gene-Term
subsystem93	CDC25A	Gene-Term
subsystem3	CDC25B	Gene-Term
subsystem646	CDC5L	Gene-Term
subsystem116	CDK2	Gene-Term
subsystem94	CDK4	Gene-Term
subsystem458	CDK7	Gene-Term
subsystem116	CDKN1A	Gene-Term
subsystem94	CDKN2A	Gene-Term
subsystem155	CDKN2D	Gene-Term
subsystem161	CDKN2D	Gene-Term
subsystem74	CETN2	Gene-Term
subsystem78	CETN2	Gene-Term
subsystem76	CETN2	Gene-Term
subsystem86	CETN2	Gene-Term
subsystem80	CETN2	Gene-Term
subsystem72	CETN2	Gene-Term
subsystem84	CETN2	Gene-Term
subsystem70	CETN2	Gene-Term
subsystem82	CETN2	Gene-Term
subsystem67	CETN2	Gene-Term
subsystem630	CHAF1A	Gene-Term
subsystem130	CHEK1	Gene-Term
subsystem131	CHEK2	Gene-Term
subsystem333	CHRAC1	Gene-Term
subsystem657	CIB1	Gene-Term
subsystem653	CLK2	Gene-Term
subsystem104	CLSPN	Gene-Term
subsystem647	CNOT7	Gene-Term
subsystem107	COPS2	Gene-Term
subsystem95	COPS3	Gene-Term
subsystem103	COPS3	Gene-Term
subsystem95	COPS4	Gene-Term
subsystem108	COPS5	Gene-Term
subsystem107	COPS6	Gene-Term
subsystem108	COPS7A	Gene-Term
subsystem103	COPS7B	Gene-Term
subsystem109	COPS8	Gene-Term
subsystem4	CRY1	Gene-Term
subsystem4	CRY2	Gene-Term
subsystem648	CSNK1D	Gene-Term
subsystem631	CSNK1E	Gene-Term
subsystem297	CTC1	Gene-Term
subsystem446	CUL3	Gene-Term
subsystem457	CUL3	Gene-Term
subsystem87	CUL4A	Gene-Term
subsystem74	CUL4A	Gene-Term
subsystem78	CUL4A	Gene-Term
subsystem85	CUL4A	Gene-Term
subsystem76	CUL4A	Gene-Term
subsystem80	CUL4A	Gene-Term
subsystem72	CUL4A	Gene-Term
subsystem70	CUL4A	Gene-Term
subsystem82	CUL4A	Gene-Term
subsystem67	CUL4A	Gene-Term
subsystem483	CUL5	Gene-Term
subsystem315	DAXX	Gene-Term
subsystem678	DCLRE1A	Gene-Term
subsystem343	DCLRE1B	Gene-Term
subsystem282	DCLRE1C	Gene-Term
subsystem77	DDB1	Gene-Term
subsystem74	DDB1	Gene-Term
subsystem83	DDB1	Gene-Term
subsystem81	DDB1	Gene-Term
subsystem79	DDB1	Gene-Term
subsystem86	DDB1	Gene-Term
subsystem72	DDB1	Gene-Term
subsystem84	DDB1	Gene-Term
subsystem70	DDB1	Gene-Term
subsystem67	DDB1	Gene-Term
subsystem83	DDB2	Gene-Term
subsystem78	DDB2	Gene-Term
subsystem81	DDB2	Gene-Term
subsystem76	DDB2	Gene-Term
subsystem86	DDB2	Gene-Term
subsystem75	DDB2	Gene-Term
subsystem84	DDB2	Gene-Term
subsystem70	DDB2	Gene-Term
subsystem73	DDB2	Gene-Term
subsystem67	DDB2	Gene-Term
subsystem632	DDX11	Gene-Term
subsystem643	DDX11	Gene-Term
subsystem316	DKC1	Gene-Term
subsystem633	DLGAP5	Gene-Term
subsystem634	DMC1	Gene-Term
subsystem642	DMC1	Gene-Term
subsystem396	DNA2	Gene-Term
subsystem632	DNMT1	Gene-Term
subsystem284	DNTT	Gene-Term
subsystem52	DUT	Gene-Term
subsystem544	EID3	Gene-Term
subsystem537	EME1	Gene-Term
subsystem571	EME2	Gene-Term
subsystem569	EME2	Gene-Term
subsystem561	EME2	Gene-Term
subsystem565	EME2	Gene-Term
subsystem459	ERCC1	Gene-Term
subsystem447	ERCC2	Gene-Term
subsystem478	ERCC3	Gene-Term
subsystem479	ERCC4	Gene-Term
subsystem485	ERCC5	Gene-Term
subsystem459	ERCC6	Gene-Term
subsystem475	ERCC8	Gene-Term
subsystem18	EXO1	Gene-Term
subsystem162	EYA3	Gene-Term
subsystem410	FAAP100	Gene-Term
subsystem407	FAAP24	Gene-Term
subsystem142	FAM175A	Gene-Term
subsystem152	FAM175A	Gene-Term
subsystem153	FAM175A	Gene-Term
subsystem408	FAN1	Gene-Term
subsystem409	FANCA	Gene-Term
subsystem411	FANCB	Gene-Term
subsystem414	FANCC	Gene-Term
subsystem415	FANCC	Gene-Term
subsystem417	FANCD2	Gene-Term
subsystem420	FANCE	Gene-Term
subsystem397	FANCG	Gene-Term
subsystem418	FANCI	Gene-Term
subsystem410	FANCL	Gene-Term
subsystem431	FANCM	Gene-Term
subsystem429	FANCM	Gene-Term
subsystem649	FBXO18	Gene-Term
subsystem117	FEN1	Gene-Term
subsystem110	GADD45A	Gene-Term
subsystem93	GADD45G	Gene-Term
subsystem341	GAR1	Gene-Term
subsystem336	GAR1	Gene-Term
subsystem533	GEN1	Gene-Term
subsystem109	GPS1	Gene-Term
subsystem476	GTF2H1	Gene-Term
subsystem448	GTF2H2	Gene-Term
subsystem479	GTF2H3	Gene-Term
subsystem449	GTF2H4	Gene-Term
subsystem498	GTF2H5	Gene-Term
subsystem495	GTF2H5	Gene-Term
subsystem532	H2AFX	Gene-Term
subsystem412	HELQ	Gene-Term
subsystem415	HES1	Gene-Term
subsystem542	HFM1	Gene-Term
subsystem650	HINFP	Gene-Term
subsystem43	HLTF	Gene-Term
subsystem18	HMGB1	Gene-Term
subsystem242	HMGB2	Gene-Term
subsystem29	HUS1	Gene-Term
subsystem30	HUS1B	Gene-Term
subsystem629	IGHMBP2	Gene-Term
subsystem326	INO80	Gene-Term
subsystem311	INO80C	Gene-Term
subsystem317	INO80D	Gene-Term
subsystem318	INO80E	Gene-Term
subsystem635	IP6K3	Gene-Term
subsystem110	KAT2A	Gene-Term
subsystem412	KAT5	Gene-Term
subsystem42	LIG1	Gene-Term
subsystem31	LIG1	Gene-Term
subsystem16	LIG3	Gene-Term
subsystem5	LIG3	Gene-Term
subsystem270	LIG4	Gene-Term
subsystem44	MAD2L2	Gene-Term
subsystem156	MBD4	Gene-Term
subsystem294	MCRS1	Gene-Term
subsystem271	MDC1	Gene-Term
subsystem55	MDM2	Gene-Term
subsystem60	MDM2	Gene-Term
subsystem45	MDM4	Gene-Term
subsystem636	MEN1	Gene-Term
subsystem17	MGMT	Gene-Term
subsystem32	MLH1	Gene-Term
subsystem32	MLH3	Gene-Term
subsystem627	MMS19	Gene-Term
subsystem6	MMS22L	Gene-Term
subsystem446	MNAT1	Gene-Term
subsystem151	MPG	Gene-Term
subsystem143	MPG	Gene-Term
subsystem645	MPLKIP	Gene-Term
subsystem15	MRE11A	Gene-Term
subsystem7	MRE11A	Gene-Term
subsystem8	MSH2	Gene-Term
subsystem14	MSH3	Gene-Term
subsystem8	MSH3	Gene-Term
subsystem9	MSH4	Gene-Term
subsystem9	MSH5	Gene-Term
subsystem14	MSH6	Gene-Term
subsystem665	MTOR	Gene-Term
subsystem543	MUS81	Gene-Term
subsystem538	MUS81	Gene-Term
subsystem159	MUTYH	Gene-Term
subsystem160	MUTYH	Gene-Term
subsystem337	MVP	Gene-Term
subsystem662	MYBBP1A	Gene-Term
subsystem658	NABP1	Gene-Term
subsystem693	NABP2	Gene-Term
subsystem7	NBN	Gene-Term
subsystem201	NCAPD2	Gene-Term
subsystem225	NCAPD3	Gene-Term
subsystem230	NCAPD3	Gene-Term
subsystem234	NCAPD3	Gene-Term
subsystem233	NCAPD3	Gene-Term
subsystem227	NCAPD3	Gene-Term
subsystem231	NCAPD3	Gene-Term
subsystem235	NCAPD3	Gene-Term
subsystem202	NCAPG	Gene-Term
subsystem203	NCAPH	Gene-Term
subsystem204	NCAPH2	Gene-Term
subsystem159	NEIL1	Gene-Term
subsystem157	NEIL1	Gene-Term
